Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det,min_Re_Sigma_minus,min_Re_Sigma_plus
0.257,0.095,3,0.20021561400666,0.08900451905548404,0.5720000000000001,0.2756408672298301,0.5455,0.022715633028346716,0.021662174257173386
0.257,0.096,3,0.19937384455437968,0.08979947991521653,0.5720000000000001,0.27850342310529125,0.545,0.022715043007023813,0.02165126710081404
0.257,0.097,3,0.19854266842429852,0.09058618959263956,0.5720000000000001,0.2813438380450454,0.545,0.022714484133803236,0.021640400699669722
0.257,0.098,3,0.19772168559977815,0.09136498095214059,0.5725,0.28416312198810423,0.5445,0.022713954391605538,0.0216295731413775
0.257,0.099,3,0.19691052209729404,0.09213609703573322,0.5725,0.28696227396490803,0.544,0.022713451895878402,0.021618782638381167
0.257,0.1,3,0.19610882768157073,0.09289990244059163,0.5725,0.28974216211686427,0.5435,0.02271297488292133,0.021608027517024828
0.257,0.101,3,0.19531627382919892,0.09365667212375997,0.5725,0.29250359965659556,0.543,0.022712521699482843,0.02159730620782993
0.257,0.10200000000000001,3,0.19453255190872393,0.09440666430562757,0.5725,0.29524734947651676,0.5425,0.022712090793466158,0.02158661723680346
0.257,0.10300000000000001,3,0.19375737154992223,0.09515012184282891,0.5725,0.29797412827962655,0.542,0.022711680705603293,0.021575959217647628
0.257,0.104,3,0.19299045917895807,0.09588727346150916,0.5725,0.3006846102911858,0.5415,0.02271129006197815,0.021565330844759995
0.257,0.105,3,0.19223155669940795,0.0966183348678014,0.5725,0.3033794306016791,0.541,0.02271091756729599,0.021554730886929007
0.257,0.106,3,0.19148042030190804,0.09734350975002597,0.5725,0.30605918818452055,0.5405,0.022710561998810934,0.021544158181642674
0.257,0.107,3,0.19073681938755754,0.09806299068512325,0.5725,0.3087244486259708,0.54,0.02271022220083528,0.021533611629939785
0.257,0.108,3,0.19000053559215485,0.09877695996019939,0.5725,0.3113757465998688,0.5395,0.022709897079764407,0.02152309019174203
0.257,0.109,3,0.18927136190006172,0.0994855903186149,0.5725,0.31401358811544394,0.539,0.022709585599559913,0.0215125928816137
0.257,0.11,3,0.18854910183791834,0.10018904563884411,0.5725,0.3166384525628911,0.5385,0.022709286777640923,0.021502118764902437
0.257,0.111,3,0.18783356873964852,0.10088748155331223,0.5725,0.3192507945783309,0.538,0.02270899968113966,0.02149166695422022
0.257,0.112,3,0.18712458507527457,0.1015810460135077,0.5725,0.32185104574704965,0.5375,0.02270872342348307,0.021481236606228932
0.257,0.11299999999999999,3,0.18642198183695888,0.10226987980691042,0.5725,0.3244396161616575,0.537,0.022708457161266758,0.021470826918699223
0.257,0.11399999999999999,3,0.18572559797645136,0.10295411703063553,0.5725,0.32701689584989074,0.5365,0.022708200091391427,0.021460437127814796
0.257,0.11499999999999999,3,0.18503527988885207,0.10363388552607795,0.5725,0.32958325608492156,0.536,0.02270795144843583,0.02145006650569798
0.257,0.11599999999999999,3,0.18435088093812424,0.10430930727840346,0.5725,0.3321390505897389,0.5355,0.022707710502242854,0.02143971435813476
0.257,0.11699999999999999,3,0.18367226102036396,0.10498049878424383,0.5725,0.33468461664569865,0.535,0.02270747655569826,0.021429380022480203
0.257,0.118,3,0.18299928616123237,0.10564754459260711,0.573,0.33722027611435396,0.5345,0.02270724894268381,0.02141906286572721
0.257,0.119,3,0.18233182814438306,0.10631050543951379,0.573,0.33974633638058005,0.534,0.022707027026188462,0.021408762282723436
0.257,0.12,3,0.18166976416803193,0.10696955556611891,0.573,0.3422630912242286,0.5335,0.02270681019656319,0.02139847769452274
0.257,0.121,3,0.18101297652714055,0.10762479266250173,0.573,0.3447708216267158,0.533,0.022706597869906277,0.021388208546859168
0.257,0.122,3,0.18036135231892783,0.10827631038637421,0.573,0.3472697965183454,0.5325,0.022706389486567717,0.021377954308732544
0.257,0.123,3,0.17971478316968234,0.10892419859306944,0.573,0.3497602734714992,0.532,0.022706184509762077,0.021367714471095933
0.257,0.124,3,0.17907316498102518,0.10956854354914367,0.573,0.3522424993443982,0.5315,0.022705982424280548,0.021357488545636228
0.257,0.125,3,0.17843639769398234,0.11020942813098529,0.573,0.3547167108795946,0.531,0.022705782735293698,0.02134727606363995
0.257,0.126,3,0.1778043850693742,0.11084693200967673,0.573,0.357183135260978,0.5305,0.02270558496723739,0.021337076574937205
0.257,0.127,3,0.17717703448317343,0.11148113182325113,0.573,0.35964199063273183,0.53,0.022705388662774904,0.02132688964691729
0.257,0.128,3,0.17655425673561864,0.11211210133736482,0.573,0.36209344198357213,0.529,0.02270519338182915,0.02131671486361017
0.257,0.129,3,0.17593596587297886,0.11273991159531217,0.573,0.364537585449087,0.5285,0.022704998700679213,0.02130655182482864
0.257,0.13,3,0.17532207902096464,0.11336463105823465,0.573,0.36697475223517656,0.528,0.022704804211116272,0.021296400145366188
0.257,0.131,3,0.1747125162288875,0.11398632573627406,0.573,0.36940512886647753,0.5275,0.022704609519654178,0.021286259454246458
0.257,0.132,3,0.174107200323728,0.11460505931138283,0.573,0.37182889495403976,0.527,0.022704414246790403,0.021276129394020148
0.257,0.133,3,0.17350605677336886,0.11522080768587192,0.5735,0.3742462235413363,0.5265,0.0227042180263137,0.02126600962010591
0.257,0.134,3,0.17290901355830154,0.11583368929998754,0.5735,0.37665728142874655,0.526,0.02270402050465479,0.021255899800171826
0.257,0.135,3,0.1723160010511823,0.1164437879257495,0.5735,0.37906222947809604,0.5255,0.022703821340276976,0.021245799613554595
0.257,0.136,3,0.17172695190365908,0.11705115901682667,0.5735,0.3814612228987225,0.525,0.02270362020310377,0.021235708750713563
0.257,0.137,3,0.1711418009399493,0.1176558562078622,0.5735,0.3838544115163893,0.5245,0.022703416773980762,0.021225626912717184
0.257,0.138,3,0.1705604850566879,0.1182579313987233,0.5735,0.3862419400262655,0.524,0.022703210744169405,0.021215553810759517
0.257,0.139,3,0.16998294312859785,0.11885743483384681,0.5735,0.38862394823111446,0.5235,0.022703001814870342,0.02120548916570476
0.257,0.14,3,0.16940911591958513,0.11945441517701685,0.5735,0.3910002962092289,0.5225,0.02270278969677437,0.021195432707657773
0.257,0.14100000000000001,3,0.16883894599888025,0.12004891958189166,0.5735,0.3933712924457456,0.522,0.02270257410963888,0.02118538417555885
0.257,0.14200000000000002,3,0.16827237766188854,0.12064099375856607,0.5735,0.3957371487108962,0.5215000000000001,0.022702354781888406,0.021175343316801116
0.257,0.14300000000000002,3,0.16770935685542582,0.12123068203643846,0.5735,0.39809798738682695,0.521,0.02270213145023725,0.021165309886869026
0.257,0.14400000000000002,3,0.16714983110705775,0.12181802742362505,0.5735,0.40045392696676174,0.5205,0.02270190385933307,0.021155283648996534
0.257,0.14500000000000002,3,0.16659374945826322,0.12240299664697955,0.5740000000000001,0.4028050822232148,0.52,0.022701671761419795,0.021145264373843675
0.257,0.14600000000000002,3,0.16604106240118383,0.12298565967933521,0.5740000000000001,0.4051515643671031,0.5195000000000001,0.022701434916018767,0.021135251839190395
0.257,0.14700000000000002,3,0.16549172181871924,0.12356610150395378,0.5740000000000001,0.4074930657359145,0.5185,0.02270119308962686,0.021125245829646457
0.257,0.148,3,0.16494568092776704,0.12414436037704613,0.5740000000000001,0.409830040911949,0.518,0.022700946055430517,0.021115246136376508
0.257,0.149,3,0.16440289422539747,0.12472047348627835,0.5740000000000001,0.41216264533890357,0.5175000000000001,0.0227006935930347,0.021105252556839194
0.257,0.15,3,0.1638633174377929,0.12529447699367388,0.5740000000000001,0.41449097744031016,0.517,0.0227004354882058,0.02109526489453966
0.258,0.06,3,0.2664154420310786,0.03102463217346103,0.5755,0.08723638114731741,0.5720000000000001,0.02308907784490979,0.022384801015882402
0.258,0.061,3,0.2671198507538906,0.030495310179090483,0.5755,0.08568121266369651,0.5725,0.023097442218867403,0.022381165216109698
0.258,0.062,3,0.25997510485176833,0.0365586836988635,0.5755,0.10388352687945247,0.571,0.023064776606465182,0.022340335979324003
0.258,0.063,3,0.25328872970380933,0.04224267495473807,0.575,0.12129070539420098,0.5695,0.0230345476215324,0.022301810513962333
0.258,0.064,3,0.2490475090547929,0.04587389436255726,0.575,0.13259227482106706,0.5685,0.023017060363910283,0.022274896447794925
0.258,0.065,3,0.24570902650822668,0.04874751998909392,0.575,0.1416347662961404,0.5675,0.023004254138326446,0.02225226911900426
0.258,0.066,3,0.24287875903800993,0.051194809360606434,0.575,0.1494059654786218,0.5665,0.022994069208402704,0.022232053554822544
0.258,0.067,3,0.24038412311274354,0.05336070508604096,0.575,0.156339397171024,0.5655,0.0229856053106924,0.02221342899507819
0.258,0.068,3,0.23813154408889722,0.05532381096423851,0.575,0.16266614471172772,0.5650000000000001,0.022978374711523707,0.022195950138376934
0.258,0.069,3,0.23606368024446753,0.05713230331438103,0.575,0.16853344899253578,0.5645,0.022972078759877085,0.022179343939011192
0.258,0.06999999999999999,3,0.23414245684110996,0.05881817608731069,0.575,0.1740351569377547,0.5635,0.02296651929874208,0.022163428986708637
0.258,0.071,3,0.23234110878502906,0.060403922897852125,0.575,0.1792384199609978,0.5630000000000001,0.02296155713145857,0.022148077682734444
0.258,0.072,3,0.23063999969360316,0.06190604829320508,0.575,0.18419369999119956,0.5625,0.022957090207360482,0.022133196360567126
0.258,0.073,3,0.22902423566326185,0.06333707200054647,0.575,0.18893829458124534,0.562,0.022953041175992023,0.02211871393658706
0.258,0.074,3,0.2274822143974748,0.06470674767477093,0.575,0.19350130645015404,0.5615,0.022949349822576508,0.022104575007467698
0.258,0.075,3,0.22600469774548734,0.06602284205529557,0.575,0.19790499161188105,0.5605,0.022945968234150776,0.022090735436439562
0.258,0.076,3,0.22458419420155634,0.0672916537773648,0.575,0.20216925890950158,0.56,0.02294285758231808,0.022077159413788516
0.258,0.077,3,0.22321453365648225,0.0685183706910617,0.575,0.20630968172542397,0.5595,0.02293998590842093,0.0220638174319543
0.258,0.078,3,0.22189056608383945,0.06970732306640881,0.575,0.21033921807523026,0.559,0.022937326554739186,0.02205068485035683
0.258,0.079,3,0.22060794277485068,0.07086216744623892,0.575,0.2142688198957672,0.5585,0.022934857025864296,0.022037740853109267
0.258,0.08,3,0.21936295412101836,0.07198602298746601,0.575,0.21810783703235193,0.558,0.022932558144673498,0.02202496767592861
0.258,0.081,3,0.21815240708894845,0.07308157445031781,0.575,0.22186432276842277,0.5575,0.02293041341503454,0.022012350022044873
0.258,0.08199999999999999,3,0.21697353115784035,0.07415115126956008,0.575,0.22554526866928762,0.557,0.022928408532713912,0.02199987461366868
0.258,0.08299999999999999,3,0.21582390505648064,0.07519678914601999,0.575,0.22915678771219636,0.5565,0.02292653100455797,0.021987529842542423
0.258,0.08399999999999999,3,0.21470139895775842,0.07622027864684387,0.575,0.2327042589421195,0.556,0.02292476984811784,0.02197530549414346
0.258,0.08499999999999999,3,0.2136041283354423,0.0772232040035288,0.575,0.2361924430688295,0.5555,0.02292311535195095,0.021963192527468072
0.258,0.086,3,0.21253041674033826,0.07820697441263712,0.575,0.2396255758167737,0.555,0.022921558882316336,0.021951182897333433
0.258,0.087,3,0.2114787654827805,0.07917284953090628,0.575,0.2430074440315831,0.5545,0.022920092725783832,0.021939269409608806
0.258,0.088,3,0.21044782872314405,0.08012196042396864,0.575,0.24634144827106638,0.554,0.022918709959958396,0.021927445602237732
0.258,0.089,3,0.20943639284090065,0.08105532691797787,0.575,0.24963065469339907,0.5535,0.02291740434644213,0.02191570564666924
0.258,0.09,3,0.20844335922071722,0.08197387207825378,0.575,0.25287783838978545,0.553,0.022916170241551684,0.021904044265592077
0.258,0.091,3,0.20746772979140427,0.08287843437324138,0.575,0.25608551981850597,0.5525,0.022915002521336495,0.0218924566638061
0.258,0.092,3,0.20650859480054673,0.08376977795852764,0.575,0.25925599563155854,0.552,0.02291389651820813,0.02188093846976494
0.258,0.093,3,0.20556512241836639,0.08464860142260026,0.575,0.2623913649095261,0.5515,0.02291284796706753,0.02186948568585192
0.258,0.094,3,0.20463654984870672,0.08551554526514762,0.575,0.26549355161016935,0.551,0.022911852959255827,0.021858094645852855
0.258,0.095,3,0.20372217568977552,0.08637119832428382,0.575,0.2685643238748603,0.5505,0.022910907902990992,0.021846761978398077
0.258,0.096,3,0.20282135333752133,0.08721610332684127,0.575,0.2716053107116083,0.55,0.022910009489214334,0.0218354845753855
0.258,0.097,3,0.20193348526378413,0.08805076170287918,0.575,0.2746180164754125,0.5495,0.02290915466197455,0.02182425956458365
0.258,0.098,3,0.20105801803229495,0.08887563777954048,0.575,0.27760383348938095,0.549,0.022908340592638333,0.02181308428576115
0.258,0.099,3,0.2001944379401288,0.08969116244877967,0.575,0.2805640530887385,0.5485,0.022907564657343855,0.021801956269806126
0.258,0.1,3,0.19934226719186843,0.09049773638694542,0.575,0.283499875320664,0.548,0.02290682441721554,0.021790873220392772
0.258,0.101,3,0.19850106052947725,0.0912956982722807,0.5755,0.2864124174935015,0.5475,0.02290611760094048,0.02177983299782726
0.258,0.10200000000000001,3,0.19767040225367505,0.0920853869501178,0.5755,0.28930272173682925,0.547,0.02290544208937336,0.021768833604766426
0.258,0.10300000000000001,3,0.19684990358297783,0.09286717151168304,0.5755,0.2921717617078842,0.5465,0.02290479590189035,0.02175787317355196
0.258,0.104,3,0.1960392003050747,0.09364135709306214,0.5755,0.29502044855849185,0.546,0.022904177184257055,0.02174694995494365
0.258,0.105,3,0.1952379506822139,0.09440822991809766,0.5755,0.2978496362590783,0.5455,0.022903584197811546,0.021736062308068342
0.258,0.106,3,0.1944458335780319,0.09516805887526225,0.5755,0.3006601263618788,0.545,0.022903015309793683,0.021725208691429108
0.258,0.107,3,0.19366254677807226,0.09592109693151918,0.5755,0.3034526722733614,0.5445,0.022902468984676835,0.021714387654841908
0.258,0.108,3,0.19288780548024453,0.09666758240314988,0.5755,0.3062279830958131,0.544,0.02290194377637885,0.02170359783218615
0.258,0.109,3,0.19212134093481364,0.09740774010072539,0.5755,0.30898672708964026,0.5435,0.022901438321246585,0.021692837934871614
0.258,0.11,3,0.19136289921635302,0.09814178236300061,0.5755,0.3117295348007744,0.543,0.02290095133172286,0.021682106745937634
0.258,0.111,3,0.1906122401124412,0.09886990999253834,0.5755,0.3144570018916705,0.5425,0.022900481590617094,0.021671403114711833
0.258,0.112,3,0.18986913611594625,0.09959231310413749,0.5755,0.31716969170917103,0.542,0.02290002794591138,0.02166072595196536
0.258,0.11299999999999999,3,0.18913337150940307,0.10030917189573402,0.5755,0.31986813761833877,0.5415,0.02289958930604258,0.021650074225509693
0.258,0.11399999999999999,3,0.1884047415315036,0.1010206573501778,0.5755,0.3225528451275238,0.541,0.022899164635608687,0.021639446956187202
0.258,0.11499999999999999,3,0.18768305161693188,0.10172693187526334,0.5755,0.3252242938268849,0.5405,0.022898752951454077,0.021628843214213517
0.258,0.11599999999999999,3,0.18696811670188146,0.10242814988846177,0.5755,0.3278829391597815,0.54,0.02289835331909403,0.021618262115835014
0.258,0.11699999999999999,3,0.186259760588506,0.10312445835203582,0.5755,0.3305292140441546,0.5395,0.022897964849443578,0.021607702820269106
0.258,0.118,3,0.18555781536234392,0.10381599726355659,0.5755,0.33316353035901713,0.539,0.0228975866958198,0.02159716452689871
0.258,0.119,3,0.18486212085747597,0.10450290010622751,0.5755,0.3357862803093536,0.5385,0.022897218051190535,0.021586646472695967
0.258,0.12,3,0.1841725241647565,0.10518525600173582,0.5760000000000001,0.3383978376812602,0.538,0.02289685814564537,0.021576147929852678
0.258,0.121,3,0.18348887917898923,0.10586316039232771,0.5760000000000001,0.34099855899781467,0.5375,0.02289650624406754,0.02156566820359785
0.258,0.122,3,0.1828110461813758,0.10653679379436473,0.5760000000000001,0.34358878458501135,0.537,0.022896161643987816,0.02155520663018462
0.258,0.123,3,0.1821388914539658,0.10720626746806357,0.5760000000000001,0.34616883955606986,0.5365,0.022895823673603356,0.021544762575030938
0.258,0.124,3,0.18147228692318776,0.10787168793074857,0.5760000000000001,0.34873903472155293,0.536,0.022895491689946604,0.021534335431000032
0.258,0.125,3,0.18081110982984824,0.10853315723470354,0.5760000000000001,0.3512996674319356,0.5355,0.02289516507719053,0.021523924616808063
0.258,0.126,3,0.18015524242325157,0.10919077322470974,0.5760000000000001,0.35385102235860694,0.535,0.022894843245078265,0.02151352957554773
0.258,0.127,3,0.1795045716773499,0.10984462977703303,0.5760000000000001,0.35639319955782406,0.534,0.02289452562746621,0.02150314977331784
0.258,0.128,3,0.17885898902702463,0.11049481702145522,0.5760000000000001,0.35892661722284064,0.5335,0.022894211680970885,0.021492784697949668
0.258,0.129,3,0.1782183901227922,0.11114142154778948,0.5760000000000001,0.3614515305991304,0.533,0.022893900883710645,0.02148243385782197
0.258,0.13,3,0.17758267460241586,0.11178452659815719,0.5760000000000001,0.3639681803463848,0.5325,0.022893592734134494,0.02147209678075732
