Omega_over_gamma,Delta_over_gamma,gap_k1_over_gamma,gap_k2_over_gamma,gap_k3_over_gamma,gap_k4_over_gamma,winner_k_among_1_to_4
0.365,0.1,0.2700324072949848,0.2975577391330454,0.34760620487257915,0.4026134712891298,1
0.36625,0.1,0.2698644446307735,0.29777499802166685,0.34811636922982103,0.4033263992162248,1
0.3675,0.1,0.2696990969688131,0.29799326685744115,0.34862704303595765,0.4040385643631641,1
0.36875,0.1,0.26953629689902026,0.29821253573365586,0.3491382107135869,0.4047499505479185,1
0.37,0.1,0.26937597956242565,0.2984327948536884,0.34964985677087346,0.405460541867963,1
0.37125,0.1,0.2692180825229102,0.29865403452822564,0.3501619658015328,0.40617032269933984,1
0.3725,0.1,0.2690625456469522,0.29887624517257266,0.3506745224848292,0.40687927769568927,1
0.37375,0.1,0.2689093109907925,0.299099417304034,0.35118751158559597,0.40758739178721404,1
0.375,0.1,0.26875832269447464,0.2993235415393747,0.3517009179542777,0.40829465017960775,1
0.37625000000000003,0.1,0.2686095268822568,0.2995486085923609,0.35221472652698516,0.4090010383529308,1
0.3775,0.1,0.26846287156894066,0.29977460927136146,0.35272892232558367,0.40970654206043094,1
0.37875000000000003,0.1,0.2683183065717052,0.3000015344770357,0.35324349045777403,0.41041114732732964,1
0.38,0.1,0.2681757834270483,0.3002293752000753,0.3537584161172097,0.4111148404495383,1
0.38125000000000003,0.1,0.2680352553124923,0.3004581225190136,0.35427368458362085,0.41181760799235884,1
0.3825,0.1,0.26789667697272745,0.30068776759810434,0.3547892812229493,0.41251943678911035,1
0.38375000000000004,0.1,0.26776000464988703,0.3009183016852597,0.3553051914875087,0.4132203139397286,1
0.385,0.1,0.26762519601768747,0.3011497161100376,0.35582140091614217,0.41392022680930984,1
0.38625,0.1,0.26749221011917124,0.30138200228170653,0.3563378951344027,0.41461916302662083,1
0.3875,0.1,0.2673610073078223,0.3016151516873433,0.3568546598547378,0.41531711048255937,1
0.38875,0.1,0.2672315491918312,0.30184915589000405,0.35737168087669674,0.416014057328574,1
0.39,0.1,0.2671037985813149,0.30208400652693224,0.3578889440871227,0.41670999197504993,1
0.39125,0.1,0.26697771943830023,0.30231969530782843,0.3584064354603802,0.4174049030896361,1
0.3925,0.1,0.26685327682930055,0.30255621401316135,0.3589241410585783,0.4180987795955636,1
0.39375,0.1,0.2667304368803217,0.3027935544925336,0.3594420470317968,0.41879161066989723,1
0.395,0.1,0.26660916673415513,0.30303170866308404,0.35996013961832696,0.4194833857417644,1
0.39625,0.1,0.26648943450981555,0.3032706685079454,0.36047840514492124,0.42017409449054066,1
0.3975,0.1,0.2663712092639905,0.3035104260747361,0.3609968300270349,0.42086372684401135,1
0.39875,0.1,0.2662544609543939,0.30375097347410135,0.3615154007690816,0.42155227297648434,1
0.4,0.1,0.2661391604048986,0.3039923028782888,0.36203410396469615,0.4222397233068853,1
0.40125,0.1,0.26602527927235575,0.30423440651976696,0.36255292629699726,0.4229260684968048,1
0.4025,0.1,0.2659127900149949,0.3044772766898822,0.36307185453884244,0.4236112994485207,1
0.40375,0.1,0.2658016658623217,0.3047209057375546,0.3635908755531118,0.4242954073030002,1
0.405,0.1,0.2656918807864231,0.30496528606800616,0.3641099762929616,0.4249783834378644,1
0.40625,0.1,0.2655834094746058,0.3052104101415213,0.36462914380210887,0.4256602194653099,1
0.40750000000000003,0.1,0.265476227303292,0.3054562704722542,0.365148365215087,0.42634090723003554,1
0.40875,0.1,0.2653703103131019,0.30570285962705546,0.3656676277575383,0.4270204388071209,1
0.41000000000000003,0.1,0.26526563518506074,0.3059501702243378,0.36618691874646625,0.4276988064998793,1
0.41125,0.1,0.2651621792178712,0.306198194932973,0.36670622559052035,0.42837600283769667,1
0.41250000000000003,0.1,0.2650599203061878,0.30644692647121763,0.3672255357902577,0.429052020573854,1
0.41375,0.1,0.2649588369198514,0.3066963576056677,0.36774483693841536,0.4297268526833001,1
0.41500000000000004,0.1,0.2648589080840173,0.3069464811502449,0.36826411672017956,0.43040049236044164,1
0.41625,0.1,0.2647601133601509,0.30719728996520845,0.368783362913441,0.4310729330168735,1
0.4175,0.1,0.26466243282782526,0.3074487769561917,0.3693025633890667,0.4317441682791292,1
0.41875,0.1,0.2645658470672972,0.30770093507327334,0.3698217061111483,0.43241419198639003,1
0.42,0.1,0.2644703371428092,0.30795375731006935,0.37034077913726593,0.43308299818817636,1
0.42125,0.1,0.2643758845865913,0.30820723670284234,0.37085977061873177,0.4337505811420512,1
0.4225,0.1,0.26428247138351896,0.30846136632965016,0.3713786688008353,0.43441693531126707,1
0.42375,0.1,0.2641900799564024,0.3087161393095087,0.3718974620230886,0.43508205536243855,1
0.425,0.1,0.26409869315187073,0.3089715488015778,0.3724161387194609,0.43574593616318136,1
0.42625,0.1,0.2640082942268237,0.309227588004374,0.3729346874186108,0.43640857277973893,1
0.4275,0.1,0.26391886683542837,0.3094842501550039,0.3734530967441066,0.43706996047462154,1
0.42875,0.1,0.2638303950166229,0.3097415285284123,0.3739713554146493,0.4377300947042033,1
0.43,0.1,0.2637428631821208,0.3099994164366606,0.3744894522442836,0.43838897111634156,1
0.43125,0.1,0.2636562561048738,0.3102579072282221,0.375007376142603,0.43904658554796216,1
0.4325,0.1,0.2635705589079848,0.3105169942872922,0.375525116114952,0.43970293402266153,1
0.43375,0.1,0.26348575705404664,0.31077667103312556,0.37604266126261443,0.4403580127482987,1
0.435,0.1,0.2634018363348835,0.3110369309193858,0.37656000078299423,0.44101181811456125,1
0.43625,0.1,0.2633187828616829,0.31129776743351373,0.3770771239698013,0.4416643466905559,1
0.4375,0.1,0.26323658305549175,0.3115591740961191,0.37759402021321575,0.4423155952223845,1
0.43875000000000003,0.1,0.2631552236380727,0.3118211444603861,0.3781106790000434,0.4429655606307182,1
0.44,0.1,0.263074691623093,0.3120836721114879,0.3786270899138756,0.44361424000837074,1
0.44125000000000003,0.1,0.2629949743076366,0.31234675066603346,0.3791432426352246,0.4442616306178728,1
0.4425,0.1,0.26291605926402495,0.3126103737715188,0.37965912694166776,0.44490772988904403,1
0.44375000000000003,0.1,0.26283793433193514,0.31287453510579566,0.38017473270796365,0.4455525354165834,1
0.445,0.1,0.2627605876107934,0.31313922837655694,0.3806900499061732,0.44619604495762677,1
0.44625000000000004,0.1,0.262684007452448,0.3134044473208391,0.3812050686057688,0.4468382564293546,1
0.4475,0.1,0.2626081824540927,0.31367018570453453,0.3817197789737291,0.4474791679065501,1
0.44875,0.1,0.2625331014514425,0.31393643732192045,0.38223417127462506,0.4481187776192246,1
0.45,0.1,0.26245875351214537,0.31420319599520086,0.38274823587069956,0.44875708395018693,1
0.45125,0.1,0.26238512792942004,0.31447045557406506,0.38326196322194184,0.4493940854326584,1
0.4525,0.1,0.2623122142159148,0.3147382099352515,0.38377534388613044,0.4500297807478822,1
0.45375,0.1,0.26224000209777193,0.3150064529821382,0.3842883685189011,0.4506641687227492,1
0.455,0.1,0.26216848150889593,0.3152751786443253,0.38480102787376624,0.4512972483274093,1
0.45625,0.1,0.2620976425854112,0.31554438087725317,0.38531331280215714,0.45192901867292,1
0.4575,0.1,0.26202747566030593,0.31581405366181203,0.38582521425342836,0.4525594790088886,1
0.45875,0.1,0.26195797125825354,0.3160841910039787,0.3863367232748725,0.4531886287211291,1
0.46,0.1,0.26188912009060467,0.3163547869344523,0.38684783101171044,0.4538164673293242,1
0.46125,0.1,0.26182091305053967,0.3166258355083102,0.3873585287070829,0.45444299448471004,1
0.4625,0.1,0.2617533412083827,0.31689733080467286,0.3878688077020162,0.45506820996776165,1
0.46375,0.1,0.26168639580706343,0.3171692669263706,0.388378659435394,0.45569211368589524,1
0.465,0.1,0.26162006825772594,0.31744163799963787,0.388888075443903,0.45631470567119675,1
0.46625,0.1,0.26155435013547573,0.31771443817379824,0.38939704736197883,0.4569359860781288,1
0.4675,0.1,0.2614892331752636,0.317987661620974,0.3899055669217361,0.4575559551812939,1
0.46875,0.1,0.2614247092678938,0.3182613025357993,0.3904136259528857,0.4581746133731869,1
0.47000000000000003,0.1,0.26136077045616246,0.3185353551351412,0.3909212163826503,0.45879196116196164,1
0.47125,0.1,0.26129740893111286,0.3188098136578353,0.39142833023565116,0.45940799916923586,1
0.47250000000000003,0.1,0.2612346170284044,0.3190846723644213,0.39193495963380565,0.4600227281278778,1
0.47375,0.1,0.2611723872247949,0.31935992553689924,0.39244109679620004,0.46063614887983556,1
0.47500000000000003,0.1,0.26111071213473025,0.31963556747848676,0.3929467340389508,0.4612482623739797,1
0.47625,0.1,0.26104958450703475,0.31991159251338047,0.39345186377506214,0.46185906966394946,1
0.47750000000000004,0.1,0.2609889972217029,0.3201879949865395,0.3939564785142697,0.46246857190603513,1
0.47875,0.1,0.26092894328678545,0.32046476926346296,0.3944605708628729,0.46307677035704947,1
0.48,0.1,0.2608694158353686,0.3207419097299818,0.39496413352355103,0.4636836663722657,1
0.48125,0.1,0.2608104081226421,0.32101941079205787,0.3954671592951809,0.464289261403312,1
0.4825,0.1,0.26075191352305277,0.32129726687559035,0.3959696410726398,0.46489355699614426,1
0.48375,0.1,0.26069392552754156,0.321575472426229,0.3964715718465782,0.4654965547889819,1
0.485,0.1,0.26063643774085965,0.32185402190919177,0.3969729447032145,0.4660982565103272,1
0.48625,0.1,0.2605794438789634,0.3221329098090955,0.39747375282409764,0.46669866397693527,1
0.4875,0.1,0.2605229377664813,0.3224121306297867,0.39797398948587054,0.4672977790918573,1
0.48875,0.1,0.260466913334255,0.3226916788941857,0.39847364806000246,0.4678956038424699,1
0.49,0.1,0.2604113646169495,0.32297154914413145,0.3989727220125331,0.46849214029854247,1
0.49125,0.1,0.2603562857507293,0.3232517359402348,0.3994712049038122,0.4690873906103311,1
0.4925,0.1,0.26030167097100104,0.32353223386173924,0.3999690903881972,0.4696813570066692,1
0.49375,0.1,0.2602475146102171,0.3238130375063857,0.4004663722137633,0.47027404179309,1
0.495,0.1,0.2601938110957419,0.32409414149028415,0.4009630442220114,0.47086544734998387,1
0.49625,0.1,0.2601405549477749,0.3243755404477908,0.4014591003475375,0.4714555761307538,1
0.4975,0.1,0.2600877407773314,0.3246572290313915,0.4019545346177276,0.47204443066000296,1
0.49875,0.1,0.2600353632842777,0.32493920191158915,0.4024493411524041,0.47263201353175716,1
0.5,0.1,0.2599834172554195,0.325221453776801,0.40294351416349955,0.47321832740766523,1
0.50125,0.1,0.25993189756264123,0.3255039793332505,0.40343704795470126,0.47380337501528835,1
0.5025000000000001,0.1,0.25988079916109663,0.32578677330487654,0.40392993692108026,0.474387159146332,1
0.50375,0.1,0.2598301170874438,0.3260698304332461,0.4044221755487347,0.47496968265497064,1
0.505,0.1,0.25977984645813124,0.32635314547745786,0.40491375841439653,0.47555094845614576,1
0.50625,0.1,0.2597299824677259,0.32663671321407106,0.4054046801850584,0.4761309595239154,1
0.5075000000000001,0.1,0.25968052038728584,0.3269205284370218,0.4058949356175595,0.47670971888979485,1
0.50875,0.1,0.2596314555627747,0.32720458595755586,0.4063845195581905,0.47728722964115683,1
0.51,0.1,0.2595827834135194,0.3274888806041587,0.40687342694227446,0.4778634949196152,1
0.51125,0.1,0.25953449943070284,0.3277734072224937,0.4073616527937465,0.4784385179194651,1
0.5125,0.1,0.2594865991758999,0.32805816067533883,0.4078491922247237,0.47901230188610794,1
0.51375,0.1,0.2594390782796482,0.3283431358425366,0.4083360404350543,0.47958485011454255,1
0.515,0.1,0.25939193244005515,0.3286283276209445,0.4088221927118909,0.48015616594782495,1
0.51625,0.1,0.2593451574214406,0.3289137309243776,0.40930764442921413,0.48072625277560505,1
0.5175,0.1,0.2592987490530152,0.32919934068358,0.4097923910473809,0.4812951140326437,1
0.51875,0.1,0.2592527032275845,0.3294851518461748,0.41027642811265747,0.4818627531973556,1
0.52,0.1,0.25920701590029643,0.32977115937663015,0.4107597512567292,0.48242917379041395,1
0.52125,0.1,0.25916168308741,0.33005735825622873,0.4112423561962314,0.4829943793733057,1
0.5225,0.1,0.2591167008650991,0.3303437434830405,0.41172423873224284,0.4835583735469897,1
0.52375,0.1,0.2590720653682837,0.33063031007189086,0.4122053947497989,0.48412115995050103,1
0.525,0.1,0.2590277727894902,0.3309170530543506,0.41268582021737277,0.484682742259622,1
0.52625,0.1,0.2589838193777394,0.3312039674786987,0.4131655111863806,0.48524312418556564,1
0.5275,0.1,0.2589402014374596,0.3314910484099247,0.4136444637906523,0.48580230947366987,1
0.52875,0.1,0.25889691532742837,0.33177829092970257,0.4141226742459008,0.48636030190214286,1
0.53,0.1,0.2588539574597376,0.3320656901363891,0.4146001388492096,0.48691710528074994,1
0.53125,0.1,0.25881132429878284,0.3323532411450114,0.4150768539784782,0.48747272344963744,1
0.5325,0.1,0.25876901236027783,0.3326409390872693,0.41555281609189404,0.4880271602780793,1
0.5337500000000001,0.1,0.2587270182102923,0.3329287791115232,0.41602802172737635,0.48858041966329246,1
0.535,0.1,0.2586853384643091,0.3332167563828042,0.41650246750202297,0.48913250552926013,1
0.53625,0.1,0.2586439697863073,0.33350486608281593,0.4169761501115589,0.4896834218255718,1
0.5375,0.1,0.25860290888786475,0.3337931034099385,0.41744906632976014,0.4902331725262925,1
0.5387500000000001,0.1,0.2585621525272808,0.3340814635792366,0.41792121300790436,0.4907817616288369,1
0.54,0.1,0.2585216975087183,0.33436994182247415,0.4183925870741786,0.49132919315288615,1
0.54125,0.1,0.2584815406813686,0.33465853338812196,0.4188631855331147,0.49187547113929353,1
0.5425,0.1,0.25844167893863285,0.33494723354137856,0.41933300546500146,0.49242059964904256,1
0.5437500000000001,0.1,0.25840210921732,0.3352360375641835,0.41980204402530036,0.49296458276219357,1
0.545,0.1,0.25836282849686887,0.3355249407552411,0.42027029844405545,0.49350742457687613,1
0.54625,0.1,0.25832383379857976,0.3358139384300374,0.42073776602529794,0.4940491292082783,1
0.5475,0.1,0.2582851221848702,0.3361030259208621,0.42120444414645103,0.4945897007876592,1
0.54875,0.1,0.25824669075854284,0.3363921985768442,0.42167033025772815,0.49512914346140574,1
0.55,0.1,0.2582085366620711,0.3366814517639676,0.42213542188152603,0.4956674613900675,1
0.55125,0.1,0.25817065707690107,0.33697078086510834,0.4225997166118175,0.4962046587474302,1
0.5525,0.1,0.2581330492227657,0.3372601812800563,0.4230632121135416,0.49674073971961313,1
0.55375,0.1,0.2580957103570196,0.33754964842555757,0.4235259061219957,0.4972757085041749,1
0.555,0.1,0.2580586377739799,0.3378391777353409,0.4239877964422021,0.49780956930923437,1
0.55625,0.1,0.25802182880429186,0.33812876466015696,0.424448880948309,0.49834232635261777,1
0.5575,0.1,0.2579852808142972,0.33841840466781103,0.4249091575829555,0.49887398386102083,1
0.55875,0.1,0.25794899120542564,0.33870809324320733,0.42536862435665224,0.4994045460691715,1
0.56,0.1,0.2579129574135908,0.3389978258883807,0.42582727934715936,0.4999340172190434,1
0.56125,0.1,0.2578771769086061,0.33928759812254516,0.42628512069884916,0.5004624015590508,1
0.5625,0.1,0.25784164719360864,0.3395774054821301,0.4267421466220892,0.5009897033432849,1
0.56375,0.1,0.2578063658044962,0.339867243520829,0.42719835539259876,0.5015159268307509,1
0.5650000000000001,0.1,0.25777133030937743,0.3401571078096346,0.4276537453508213,0.5020410762846268,1
0.56625,0.1,0.25773653830803084,0.3404469939368968,0.4281083149012972,0.5025651559715428,1
0.5675,0.1,0.25770198743137757,0.3407368975083571,0.42856206251201845,0.5030881701608724,1
0.56875,0.1,0.2576676753409639,0.3410268141472071,0.4290149867137986,0.5036101231240275,1
0.5700000000000001,0.1,0.257633599728454,0.34131673949412633,0.4294670860996241,0.5041310191337987,1
0.57125,0.1,0.2575997583151337,0.3416066692073374,0.42991835932404254,0.504650862463669,1
0.5725,0.1,0.2575661488514248,0.34189659896265767,0.43036880510249514,0.5051696573871857,1
0.57375,0.1,0.2575327691164081,0.34218652445354536,0.43081842221069294,0.5056874081773053,1
0.5750000000000001,0.1,0.2574996169173568,0.3424764413911561,0.431267209483977,0.5062041191057994,1
0.57625,0.1,0.25746669008927936,0.34276634550438734,0.4317151658166774,0.5067197944426325,1
0.5775,0.1,0.25743398649447113,0.3430562325399398,0.4321622901614698,0.5072344384553624,1
0.57875,0.1,0.2574015040220754,0.34334609826236934,0.4326085815287421,0.5077480554085945,1
0.58,0.1,0.2573692405876524,0.34363593845413615,0.4330540389859551,0.5082606495633769,1
0.58125,0.1,0.25733719413275824,0.34392574891566396,0.4334986616570006,0.5087722251766859,1
0.5825,0.1,0.2573053626245305,0.3442155254653938,0.43394244872155635,0.5092827865008721,1
0.58375,0.1,0.2572737440552835,0.3445052639398425,0.4343853994144652,0.5097923377831372,1
0.585,0.1,0.2572423364421097,0.34479496019365,0.4348275130250872,0.5103008832650289,1
0.58625,0.1,0.25721113782649124,0.34508461009964553,0.43526878889665793,0.5108084271819371,1
0.5875,0.1,0.2571801462739164,0.3453742095489005,0.43570922642566745,0.5113149737626203,1
0.58875,0.1,0.25714935987350657,0.3456637544507819,0.43614882506121433,0.5118205272287103,1
0.59,0.1,0.25711877673764655,0.34595324073301637,0.43658758430438205,0.5123250917942765,1
0.59125,0.1,0.25708839500162484,0.34624266434173945,0.43702550370759324,0.5128286716653595,1
0.5925,0.1,0.25705821282328145,0.34653202124156185,0.4374625828739966,0.5133312710395473,1
0.59375,0.1,0.257028228382659,0.34682130741561945,0.43789882145682485,0.5138328941055367,1
0.595,0.1,0.2569984398816628,0.3471105188656355,0.4383342191587711,0.5143335450427329,1
0.5962500000000001,0.1,0.25696884554372834,0.34739965161197606,0.43876877573137274,0.5148332280208329,1
0.5975,0.1,0.25693944361349147,0.34768870169370936,0.43920249097436903,0.5153319471994564,1
0.59875,0.1,0.25691023235646915,0.3479776651686634,0.4396353647350933,0.5158297067277264,1
0.6,0.1,0.25688121005874276,0.3482665381134825,0.4400673969078527,0.5163265107439478,1
