Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.2604,0.089,0.21986004993308236,0.0730331918503905,0.58215,0.22785842821122726,0.575
0.2604,0.0891,0.2197340825584126,0.07314753275601064,0.58215,0.2282722573386419,0.575
0.2604,0.0892,0.21960846451565902,0.07326158614889991,0.58215,0.22868526230173788,0.575
0.2604,0.08929999999999999,0.21948319296342275,0.07337535441780711,0.58215,0.22909745025187056,0.575
0.2604,0.0894,0.21935826509795187,0.07348883991983242,0.58215,0.22950882824610278,0.575
0.2604,0.0895,0.21923367815245975,0.073602044981001,0.58215,0.22991940324890267,0.575
0.2604,0.0896,0.21910942939645467,0.07371497189682619,0.58215,0.2303291821338187,0.575
0.2604,0.0897,0.21898551613509012,0.07382762293285476,0.58215,0.23073817168509794,0.575
0.2604,0.08979999999999999,0.21886193570852996,0.07394000032520044,0.58215,0.2311463785992678,0.575
0.2604,0.0899,0.21873868549132458,0.07405210628106926,0.58215,0.23155380948669363,0.575
0.2604,0.09,0.21861576289180196,0.07416394297926975,0.58215,0.23196047087309776,0.575
0.2605,0.074,0.24747780890668497,0.048649999536529084,0.5825,0.14450878804677403,0.575
0.2605,0.0741,0.24717760002100125,0.04890983790466593,0.5825,0.14534954738896347,0.575
0.2605,0.0742,0.24688144909976548,0.04916627449743984,0.5825,0.1461803052352765,0.575
0.2605,0.07429999999999999,0.2465892076766253,0.0494194339158068,0.5825,0.14700142653488404,0.575
0.2605,0.0744,0.24630073593312946,0.04966943350578848,0.5825,0.1478132550810821,0.575
0.2605,0.0745,0.24601590201404422,0.0499163839327439,0.5825,0.1486161151814118,0.575
0.2605,0.0746,0.2457345814106836,0.05016038969860379,0.5825,0.14941031316218964,0.575
0.2605,0.0747,0.24545665640413372,0.05040154960887267,0.5825,0.15019613872720303,0.575
0.2605,0.07479999999999999,0.24518201556145525,0.05063995719520459,0.5825,0.15097386618737665,0.575
0.2605,0.0749,0.24491055327881217,0.05087570109862107,0.5825,0.15174375557613634,0.575
0.2605,0.075,0.24464216936632238,0.051108865417739374,0.5825,0.1525060536631219,0.575
0.2605,0.0751,0.24437676867005453,0.05133953002584659,0.5825,0.1532609948773846,0.575
0.2605,0.0752,0.24411426072720804,0.0515677708601438,0.5825,0.15400880214970938,0.575
0.2605,0.07529999999999999,0.24385455945096715,0.051793660186103124,0.5825,0.154749687682607,0.575
0.2605,0.0754,0.24359758284199817,0.05201726683947653,0.5825,0.15548385365534367,0.575
0.2605,0.0755,0.24334325272387078,0.05223865644824332,0.5825,0.15621149287063543,0.575
0.2605,0.0756,0.2430914945000296,0.05245789163647802,0.5825,0.1569327893487846,0.575
0.2605,0.07569999999999999,0.24284223693022466,0.052675032211901326,0.5825,0.157647918874346,0.575
0.2605,0.07579999999999999,0.24259541192451642,0.052890135195783665,0.5824499999999999,0.15835704949991952,0.575
0.2605,0.0759,0.24235095435320086,0.05310325440325172,0.5824499999999999,0.1590603420110952,0.575
0.2605,0.076,0.24210880187119527,0.05331444322236478,0.5824499999999999,0.15975795035610485,0.575
0.2605,0.0761,0.24186889475554027,0.053523751794842034,0.5824499999999999,0.16045002204345798,0.575
0.2605,0.07619999999999999,0.24163117575485735,0.05373122818831467,0.5824499999999999,0.16113669851039228,0.575
0.2605,0.07629999999999999,0.2413955899497065,0.05393691851347594,0.5824499999999999,0.1618181154647048,0.575
0.2605,0.0764,0.2411620846228838,0.05414086703289572,0.5824499999999999,0.1624944032023137,0.575
0.2605,0.0765,0.24093060913882397,0.054343116262194874,0.5824499999999999,0.16316568690257582,0.575
0.2605,0.0766,0.2407011148313346,0.05454370706423361,0.5824499999999999,0.16383208690325227,0.575
0.2605,0.07669999999999999,0.24047355489895872,0.05474267873689944,0.5824499999999999,0.16449371895683848,0.575
0.2605,0.0768,0.2402478843073685,0.05494006909499873,0.5824499999999999,0.16515069446970654,0.575
0.2605,0.0769,0.2400240596981886,0.05513591454675318,0.5824499999999999,0.1658031207255403,0.575
0.2605,0.077,0.23980203930377803,0.05533025016529942,0.5824499999999999,0.16645110109419753,0.575
0.2605,0.0771,0.23958178286746573,0.05552310975561333,0.5824499999999999,0.16709473522724358,0.575
0.2605,0.07719999999999999,0.239363251568844,0.05571452591719133,0.5824499999999999,0.16773411924111808,0.575
0.2605,0.0773,0.2391464079537255,0.055904530102819816,0.5824499999999999,0.1683693458888928,0.575
0.2605,0.0774,0.23893121586841828,0.05609315267372308,0.5824499999999999,0.16900050472146988,0.575
0.2605,0.0775,0.23871764039798377,0.05628042295136754,0.5824499999999999,0.16962768223903865,0.575
0.2605,0.0776,0.23850564780821487,0.056466369266147946,0.5824499999999999,0.17025096203342502,0.575
0.2605,0.07769999999999999,0.23829520549103084,0.05665101900320569,0.5824499999999999,0.17087042492208723,0.575
0.2605,0.0778,0.23808628191307943,0.05683439864555786,0.5824499999999999,0.17148614907425366,0.575
0.2605,0.0779,0.23787884656728425,0.05701653381475239,0.5824499999999999,0.17209821012986243,0.575
0.2605,0.078,0.23767286992717823,0.05719744930919048,0.5824499999999999,0.17270668131166703,0.575
0.2605,0.0781,0.23746832340378288,0.05737716914030873,0.5824499999999999,0.17331163353112072,0.575
0.2605,0.07819999999999999,0.2372651793048995,0.057555716566741154,0.5824499999999999,0.17391313548834733,0.575
0.2605,0.0783,0.23706341079662907,0.0577331141266094,0.5824499999999999,0.174511253766656,0.575
0.2605,0.0784,0.2368629918669825,0.0579093836680601,0.5824499999999999,0.17510605292193573,0.575
0.2605,0.0785,0.23666389729143925,0.058084546378167325,0.5824499999999999,0.17569759556727635,0.575
0.2605,0.0786,0.23646610260033735,0.058258622810298415,0.5824499999999999,0.17628594245310195,0.575
0.2605,0.07869999999999999,0.23626958404796172,0.05843163291005525,0.5824499999999999,0.17687115254314437,0.575
0.2605,0.0788,0.23607431858324493,0.05860359603986285,0.5824499999999999,0.17745328308646147,0.575
0.2605,0.0789,0.2358802838219632,0.058774531002302136,0.5824499999999999,0.17803238968579277,0.575
0.2605,0.079,0.23568745802033486,0.0589444560622681,0.5824499999999999,0.1786085263624771,0.575
0.2605,0.0791,0.23549582004994915,0.05911338896801009,0.5824499999999999,0.17918174561810865,0.575
0.2605,0.07919999999999999,0.23530534937394165,0.059281346971126685,0.5824499999999999,0.17975209849313056,0.575
0.2605,0.0793,0.23511602602432077,0.059448346845594274,0.5824499999999999,0.1803196346226148,0.575
0.2605,0.0794,0.23492783058040534,0.05961440490586541,0.5824499999999999,0.18088440228931116,0.575
0.2605,0.0795,0.23474074414829849,0.05977953702409449,0.5824499999999999,0.1814464484741526,0.575
0.2605,0.07959999999999999,0.2345547483413304,0.05994375864655241,0.5824499999999999,0.18200581890438736,0.575
0.2605,0.0797,0.23436982526142042,0.06010708480927047,0.5824499999999999,0.1825625580994535,0.575
0.2605,0.0798,0.23418595748131232,0.06026953015294899,0.5824499999999999,0.1831167094147093,0.575
0.2605,0.0799,0.2340031280276172,0.06043110893719142,0.5824499999999999,0.1836683150831846,0.575
0.2605,0.08,0.2338213203646396,0.060591835054078946,0.5824499999999999,0.18421741625540566,0.575
0.2605,0.08009999999999999,0.23364051837892652,0.06075172204113888,0.5824499999999999,0.1847640530374487,0.575
0.2605,0.0802,0.23346070636451222,0.06091078309373033,0.5824499999999999,0.18530826452728216,0.575
0.2605,0.0803,0.23328186900881182,0.06106903107688437,0.5824499999999999,0.18585008884951756,0.575
0.2605,0.0804,0.23310399137913515,0.06122647853662367,0.5824499999999999,0.18638956318863692,0.575
0.2605,0.0805,0.23292705890978574,0.06138313771079199,0.5824499999999999,0.18692672382078204,0.575
0.2605,0.08059999999999999,0.23275105738971694,0.06153902053941523,0.5824499999999999,0.18746160614417479,0.575
0.2605,0.0807,0.23257597295071056,0.06169413867462444,0.5824499999999999,0.1879942447082549,0.575
0.2605,0.0808,0.23240179205605443,0.06184850349016074,0.5824499999999999,0.1885246732415923,0.575
0.2605,0.0809,0.23222850148969967,0.06200212609047562,0.5824499999999999,0.18905292467861737,0.575
0.2605,0.081,0.23205608834585634,0.062155017319466446,0.5824499999999999,0.18957903118527814,0.575
0.2605,0.08109999999999999,0.2318845400190326,0.06230718776883631,0.5824499999999999,0.19010302418360134,0.575
0.2605,0.0812,0.23171384419445853,0.06245864778613476,0.5824499999999999,0.19062493437531655,0.575
0.2605,0.0813,0.23154398883891775,0.06260940748245249,0.5824499999999999,0.191144791764468,0.575
0.2605,0.0814,0.23137496219192905,0.06275947665385365,0.5823999999999999,0.19166262567917228,0.575
0.2605,0.0815,0.23120675275728714,0.06290886501101192,0.5823999999999999,0.19217846479249112,0.575
0.2605,0.08159999999999999,0.23103934929493403,0.0630575820450005,0.5823999999999999,0.19269233714248923,0.575
0.2605,0.0817,0.23087274081314535,0.06320563699202095,0.5823999999999999,0.1932042701515199,0.575
0.2605,0.0818,0.2307069165610191,0.06335303888601598,0.5823999999999999,0.19371429064476525,0.575
0.2605,0.0819,0.23054186602125434,0.06349979656473057,0.5823999999999999,0.19422242486806335,0.575
0.2605,0.08199999999999999,0.23037757890320215,0.0636459186755455,0.5823999999999999,0.19472869850506522,0.575
0.2605,0.08209999999999999,0.23021404513617896,0.06379141368109259,0.5823999999999999,0.19523313669374676,0.575
0.2605,0.0822,0.23005125486303207,0.06393628986465477,0.5823999999999999,0.19573576404229798,0.575
0.2605,0.0823,0.22988919843394057,0.06408055533537177,0.5823999999999999,0.196236604644436,0.575
0.2605,0.0824,0.22972786640044643,0.0642242180332516,0.5823999999999999,0.19673568209414832,0.575
0.2605,0.08249999999999999,0.2295672495097,0.06436728573399993,0.5823999999999999,0.197233019499911,0.575
0.2605,0.08259999999999999,0.22940733869892144,0.06450976605367276,0.5823999999999999,0.19772863949837136,0.575
0.2605,0.0827,0.2292481250900531,0.06465166645316398,0.5823999999999999,0.19822256426756452,0.575
0.2605,0.0828,0.22908959998460401,0.0647929942425349,0.5823999999999999,0.19871481553965478,0.575
0.2605,0.0829,0.22893175485868347,0.06493375658518441,0.5823999999999999,0.19920541461320998,0.575
0.2605,0.08299999999999999,0.22877458135819806,0.06507396050188054,0.5823999999999999,0.19969438236507636,0.575
0.2605,0.0831,0.22861807129422645,0.06521361287464468,0.5823999999999999,0.20018173926181185,0.575
0.2605,0.0832,0.22846221663854407,0.06535272045050951,0.5823999999999999,0.20066750537075437,0.575
0.2605,0.0833,0.22830700951931365,0.06549128984513605,0.5823999999999999,0.20115170037067526,0.575
0.2605,0.0834,0.22815244221690872,0.06562932754632195,0.5823999999999999,0.20163434356211196,0.575
0.2605,0.08349999999999999,0.22799850715988762,0.0657668399173811,0.5823999999999999,0.20211545387732494,0.575
0.2605,0.0836,0.2278451969211007,0.0659038332004124,0.5823999999999999,0.20259504988992716,0.575
0.2605,0.0837,0.22769250421392456,0.06604031351946225,0.5823999999999999,0.20307314982420213,0.575
0.2605,0.0838,0.2275404218886246,0.06617628688357786,0.5823999999999999,0.2035497715641037,0.575
0.2605,0.0839,0.22738894292883538,0.06631175918976419,0.5823999999999999,0.20402493266196478,0.575
0.2605,0.08399999999999999,0.2272380604481516,0.06644673622584478,0.5823999999999999,0.20449865034693712,0.575
0.2605,0.0841,0.227087767686837,0.06658122367322689,0.5823999999999999,0.20497094153313558,0.575
0.2605,0.0842,0.2269380580086362,0.06671522704431457,0.5824499999999999,0.20544182282753018,0.575
0.2605,0.0843,0.2267889248976822,0.06684875182266761,0.5824499999999999,0.20591131053760425,0.575
0.2605,0.0844,0.22664036195551357,0.0669818034373856,0.5824499999999999,0.20637942067873807,0.575
0.2605,0.08449999999999999,0.2264923628981742,0.06711438717024712,0.5824499999999999,0.2068461689813926,0.575
0.2605,0.0846,0.22634492155341054,0.06724650820917948,0.5824499999999999,0.20731157089804964,0.575
0.2605,0.0847,0.2261980318579564,0.06737817165053987,0.5824499999999999,0.2077756416099371,0.575
0.2605,0.0848,0.22605168785489213,0.06750938250133157,0.5824499999999999,0.20823839603357272,0.575
0.2605,0.0849,0.22590588369109915,0.06764014568134309,0.5824499999999999,0.20869984882706777,0.575
0.2605,0.08499999999999999,0.22576061361478272,0.0677704660252283,0.5824499999999999,0.20916001439626541,0.575
0.2605,0.0851,0.225615871973068,0.06790034828452529,0.5824499999999999,0.20961890690069926,0.575
0.2605,0.0852,0.22547165320967416,0.06802979712960835,0.5824499999999999,0.21007654025935643,0.575
0.2605,0.0853,0.22532795186265714,0.06815881715158617,0.5824499999999999,0.21053292815627153,0.575
0.2605,0.0854,0.22518476256221387,0.06828741286414408,0.5824499999999999,0.21098808404597094,0.575
0.2605,0.08549999999999999,0.2250420800285573,0.06841558870532935,0.5824499999999999,0.21144202115874022,0.575
0.2605,0.0856,0.22489989906985383,0.06854334903928408,0.5824499999999999,0.2118947525057362,0.575
0.2605,0.0857,0.22475821458021117,0.06867069815793313,0.5824499999999999,0.21234629088398016,0.575
0.2605,0.0858,0.22461702153773927,0.06879764028261565,0.5824499999999999,0.21279664888116204,0.575
0.2605,0.0859,0.22447631500265364,0.06892417956567586,0.5824499999999999,0.21324583888034784,0.575
0.2605,0.086,0.22433609011544198,0.06905032009200332,0.5824499999999999,0.21369387306452461,0.575
0.2605,0.0861,0.22419634209507633,0.06917606588053538,0.5824499999999999,0.2141407634210373,0.575
0.2605,0.0862,0.2240570662372796,0.06930142088571231,0.5824499999999999,0.21458652174588838,0.575
0.2605,0.0863,0.22391825791284087,0.06942638899889277,0.5824499999999999,0.21503115964791786,0.575
0.2605,0.0864,0.22377991256597257,0.06955097404973348,0.5824499999999999,0.2154746885528804,0.575
0.2605,0.0865,0.2236420257127238,0.06967517980752216,0.5824499999999999,0.21591711970738092,0.575
0.2605,0.0866,0.22350459293942054,0.06979900998248738,0.5824499999999999,0.21635846418275007,0.575
0.2605,0.0867,0.22336760990116805,0.0699224682270564,0.5824499999999999,0.21679873287875637,0.575
0.2605,0.0868,0.22323107232037773,0.07004555813709329,0.5824499999999999,0.2172379365272674,0.575
0.2605,0.08689999999999999,0.22309497598534295,0.07016828325309457,0.5824499999999999,0.2176760856957832,0.575
0.2605,0.087,0.22295931674885183,0.07029064706135443,0.5824499999999999,0.21811319079088104,0.575
0.2605,0.0871,0.22282409052683527,0.07041265299510058,0.5824499999999999,0.21854926206157235,0.575
0.2605,0.0872,0.222689293297048,0.07053430443560217,0.5824499999999999,0.21898430960258014,0.575
0.2605,0.0873,0.2225549210977913,0.07065560471324324,0.5824499999999999,0.21941834335750965,0.575
0.2605,0.08739999999999999,0.22242097002666883,0.07077655710856647,0.5824499999999999,0.2198513731219376,0.575
0.2605,0.0875,0.22228743623936403,0.07089716485330128,0.5824499999999999,0.2202834085464527,0.575
0.2605,0.0876,0.22215431594846696,0.07101743113134956,0.5824499999999999,0.22071445913956633,0.575
0.2605,0.0877,0.22202160542231308,0.0711373590797602,0.5824499999999999,0.22114453427060135,0.575
0.2605,0.0878,0.22188930098386733,0.07125695178966719,0.5824499999999999,0.2215736431724628,0.575
0.2605,0.08789999999999999,0.22175739900962443,0.0713762123072131,0.5824499999999999,0.22200179494437197,0.575
0.2605,0.088,0.22162589592854842,0.07149514363444044,0.5824499999999999,0.22242899855450027,0.575
0.2605,0.0881,0.22149478822102825,0.07161374873016842,0.5824499999999999,0.2228552628425678,0.575
0.2605,0.0882,0.2213640724178654,0.07173203051084355,0.5824499999999999,0.22328059652235865,0.575
0.2605,0.08829999999999999,0.22123374509929,0.07184999185136694,0.5824499999999999,0.22370500818416597,0.575
0.2605,0.08839999999999999,0.22110380289399384,0.07196763558590534,0.5824499999999999,0.22412850629719747,0.575
0.2605,0.0885,0.22097424247818914,0.0720849645086835,0.5824499999999999,0.2245510992119164,0.575
0.2605,0.0886,0.22084506057469624,0.07220198137474926,0.5824499999999999,0.2249727951623088,0.575
0.2605,0.0887,0.22071625395204825,0.07231868890072574,0.5824499999999999,0.2253936022681107,0.575
0.2605,0.08879999999999999,0.2205878194236166,0.0724350897655476,0.5824499999999999,0.22581352853698394,0.575
0.2605,0.08889999999999999,0.22045975384676206,0.0725511866111727,0.5824499999999999,0.2262325818666271,0.575
0.2605,0.089,0.22033205412200313,0.07266698204328088,0.5824499999999999,0.22665077004684533,0.575
0.2605,0.0891,0.2202047171922077,0.0727824786319542,0.5824499999999999,0.22706810076155878,0.575
0.2605,0.0892,0.22007774004179545,0.07289767891234554,0.5824499999999999,0.22748458159079152,0.575
0.2605,0.08929999999999999,0.21995111969597242,0.07301258538532394,0.5824499999999999,0.22790022001257265,0.575
0.2605,0.0894,0.2198248532199723,0.07312720051810896,0.5824499999999999,0.2283150234048252,0.575
0.2605,0.0895,0.21969893771831722,0.07324152674489466,0.5824499999999999,0.22872899904720898,0.575
0.2605,0.0896,0.21957337033410582,0.07335556646744583,0.5824499999999999,0.22914215412288716,0.575
0.2605,0.0897,0.2194481482483031,0.07346932205569583,0.5824499999999999,0.22955449572029848,0.575
0.2605,0.08979999999999999,0.21932326867905724,0.07358279584831984,0.5824499999999999,0.22996603083485673,0.575
0.2605,0.0899,0.2191987288810287,0.07369599015329875,0.5824499999999999,0.2303767663706203,0.575
0.2605,0.09,0.21907452614473216,0.07380890724847301,0.5824499999999999,0.230786709141932,0.575
0.2606,0.074,0.2485850360975284,0.04774926386732038,0.5828,0.14172778720937732,0.5753999999999999
0.2606,0.0741,0.24827028757708602,0.04802131638659675,0.5828,0.1426053047071123,0.5752999999999999
0.2606,0.0742,0.24796013469484152,0.04828951598837933,0.5828,0.1434711958105702,0.5751999999999999
0.2606,0.07429999999999999,0.247654396528208,0.04855401449594698,0.5828,0.14432591146079674,0.5751499999999999
