Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_abs_Fk_on_boundary,y_at_min_abs_Fk,min_Re_Fk_on_boundary,y_at_min_Re_Fk,min_Re_Sigma_minus,y_at_min_Re_Sigma_minus,min_Re_Sigma_plus,y_at_min_Re_Sigma_plus,min_Re_R_minus_1,min_Re_R_plus_1
0.36,0.27,9,0.23983487707408624,0.8469237664013941,2.775,-0.1591371049088844,6.0,0.2677593331908972,6.0,0.18894537874898293,6.0,0.45260389057224526,0.38956096860564404
0.36,0.27,10,0.23983487707408624,0.9379634506060675,3.105,-0.1264756056292486,6.0,0.33451596462707167,6.0,0.2367878231280739,6.0,0.506456757789694,0.42529600969157505
0.36,0.27,11,0.23983487707408624,1.0272871668956518,3.435,-0.08176218960901621,6.0,0.4090803985999223,6.0,0.2906292161217147,6.0,0.5704826713578246,0.46755418726366804
0.36,0.27,12,0.23983487707408624,1.115211931274292,3.7649999999999997,-0.020614137888904024,6.0,0.49165226286826685,6.0,0.35077833548154486,6.0,0.6460294930003423,0.5173079675096273
0.36,0.28,3,0.23123465650729194,0.27183088305202785,0.87,-0.22490808997246914,6.0,0.018503584733048178,6.0,0.012765329260453848,6.0,0.2901169628085005,0.28133003897353803
0.36,0.28,4,0.23123465650729194,0.36662447184703567,1.17,-0.220063242028011,6.0,0.0433686919500455,6.0,0.029945428624755542,6.0,0.30510380791253566,0.29174678216431865
0.36,0.28,5,0.23123465650729194,0.47117591686716875,1.4849999999999999,-0.21322692148736214,6.0,0.07475359686867498,6.0,0.05167575743417524,6.0,0.32470023638764745,0.3052352209689599
0.36,0.28,6,0.23123465650729194,0.5751821244839336,1.7999999999999998,-0.2037606896947491,6.0,0.11284646983522455,6.0,0.07812375891828359,6.0,0.3495033543795654,0.32212460603942994
0.36,0.28,7,0.23123465650729194,0.6758818219680661,2.1149999999999998,-0.1907645674343174,6.0,0.15785892354736916,6.0,0.10948739236556877,6.0,0.38024751451361827,0.34282727640489297
0.36,0.28,8,0.23123465650729194,0.7725733663805007,2.445,-0.17298324615081317,6.0,0.21001832355330055,6.0,0.1459931668841363,6.0,0.417808431428617,0.3678474627718989
0.36,0.28,9,0.23123465650729194,0.8662819636044596,2.775,-0.14867847962508277,6.0,0.2695589588168685,6.0,0.18789357780060015,6.0,0.4632026962592053,0.39779079463394096
0.36,0.28,10,0.23123465650729194,0.9577156368936881,3.105,-0.1154595650529659,6.0,0.3367122324566175,6.0,0.2354638427063662,6.0,0.5175797846727057,0.4333738571851259
0.36,0.28,11,0.23123465650729194,1.0473928837073903,3.435,-0.07006518850197867,6.0,0.4116961077783472,6.0,0.2889978375375769,6.0,0.5822032069580381,0.4754328205992421
0.36,0.28,12,0.23123465650729194,1.1356445724625124,3.7649999999999997,-0.00809556814561807,6.0,0.4947041258400959,6.0,0.3488031457363093,6.0,0.6584173220365082,0.5249297493019844
0.36,0.29,3,0.22320580998938294,0.2881621882303296,0.87,-0.2166965669666373,6.0,0.018638164469199338,6.0,0.01269561537161889,6.0,0.298367254381973,0.2893355220561478
0.36,0.29,4,0.22320580998938294,0.3825584778684363,1.17,-0.2117224573010452,6.0,0.043681554582317594,6.0,0.029781381963934633,6.0,0.3135095775742712,0.2997298528992655
0.36,0.29,5,0.22320580998938294,0.4873641681387896,1.4849999999999999,-0.20471554887340063,6.0,0.07528730507049301,6.0,0.05139162806208893,6.0,0.3333089241807697,0.31318545749492266
0.36,0.29,6,0.22320580998938294,0.5919183143193102,1.7999999999999998,-0.19503051812405622,6.0,0.1136419862989191,6.0,0.07769245116403004,6.0,0.3583676575633227,0.33002811871787585
0.36,0.29,7,0.22320580998938294,0.6931883793158395,2.1149999999999998,-0.18175827434225003,6.0,0.15895505382024203,6.0,0.10888029894268061,6.0,0.38942585023097437,0.3506657737633255
0.36,0.29,8,0.22320580998938294,0.7904022371482612,2.445,-0.16363180918073958,6.0,0.21145106031050262,6.0,0.1451800644768561,6.0,0.4273649159884958,0.375597209944031
0.36,0.29,9,0.22320580998938294,0.8845517356724689,2.775,-0.13889837816584022,6.0,0.2713607365869603,6.0,0.18684259775943562,6.0,0.4732064408796147,0.40542147367125614
0.36,0.29,10,0.22320580998938294,0.9763649052889333,3.105,-0.1051502096544261,6.0,0.33891111271301516,6.0,0.23414153105987917,6.0,0.5281032796852381,0.4408473595328648
0.36,0.29,11,0.22320580998938294,1.066380762056704,3.435,-0.059107547029906934,6.0,0.414314925498958,6.0,0.28736931843607527,6.0,0.5933195664786148,0.48270203172188186
0.36,0.29,12,0.22320580998938294,1.1549444324059135,3.7649999999999997,0.0036461381540220383,6.0,0.4977596391688709,6.0,0.3468324013997383,6.0,0.6701962096807088,0.5319374254069997
0.36,0.3,3,0.21568878470832512,0.3036434459569277,0.87,-0.20900794995423458,6.0,0.018772997729769817,6.0,0.012625877772719346,6.0,0.30610274223759637,0.29682616179417154
0.36,0.3,4,0.21568878470832512,0.39760725166535055,1.17,-0.20391224243626957,6.0,0.04399499929133133,6.0,0.02961731535460127,6.0,0.321398625239799,0.3071957029165922
0.36,0.3,5,0.21568878470832512,0.502643774119108,1.4849999999999999,-0.19674463516569618,6.0,0.07582199054977098,6.0,0.05110753933279248,6.0,0.34139856847052213,0.32061555839825273
0.36,0.3,6,0.21568878470832512,0.6077279086233434,1.7999999999999998,-0.18685312560377293,6.0,0.11443893135522015,6.0,0.07726133690230555,6.0,0.3667102389838467,0.3374080913408925
0.36,0.3,7,0.21568878470832512,0.709553568806261,2.1149999999999998,-0.17331975565385743,6.0,0.16005310775517775,6.0,0.10827368468180046,6.0,0.3980794793400585,0.35797690483578476
0.36,0.3,8,0.21568878470832512,0.8072790262761721,2.445,-0.15486609420746567,6.0,0.21288624606975723,6.0,0.14436790421373435,6.0,0.43639345230148063,0.38281543560225784
0.36,0.3,9,0.21568878470832512,0.901857737612754,2.775,-0.12972519928947382,6.0,0.27316550553040375,6.0,0.1857932470979978,6.0,0.48267878349759125,0.4125162706531532
0.36,0.3,10,0.21568878470832512,0.9940377566686993,3.105,-0.09547254027583482,6.0,0.34111353142888245,6.0,0.2328218078989649,6.0,0.5380917419921352,0.44778057431071716
0.36,0.3,11,0.21568878470832512,1.0843790715306092,3.435,-0.04881021447640001,6.0,0.41693782624823683,6.0,0.2857446650471239,6.0,0.6038971091312098,0.4894267067057355
0.36,0.3,12,0.21568878470832512,1.1732414865553722,3.7649999999999997,0.01469480517369795,6.0,0.5008197759628217,6.0,0.3448671607438917,6.0,0.6814323574517036,0.5383967201283179
0.37,0.05,3,0.2546347386724265,0.18408017459567805,0.885,-0.24853706522092447,6.0,0.016686291653229223,6.0,0.015610636243184229,6.0,0.2645894118473984,0.26041919279030595
0.37,0.05,4,0.2546347386724265,0.28986196513196844,1.2,-0.2438163208789055,6.0,0.039146393706532646,6.0,0.03662832137763743,6.0,0.2780553302366059,0.27298557843954063
0.37,0.05,5,0.2546347386724265,0.3960798562926132,1.53,-0.23709673286831898,6.0,0.06755661114934221,6.0,0.06322366096882873,6.0,0.2956376368284133,0.28936410180342265
0.37,0.05,6,0.2546347386724265,0.4994703180261414,1.8599999999999999,-0.22770342340171262,6.0,0.1021306806557443,6.0,0.09560492584694419,6.0,0.31786279948039925,0.3100270133133554
0.37,0.05,7,0.2546347386724265,0.599383714237747,2.19,-0.21467879325163686,6.0,0.14311507140243046,6.0,0.1340144299013755,6.0,0.345386886369668,0.33556478507939946
0.37,0.05,8,0.2546347386724265,0.69644443968059,2.52,-0.1966764331243388,6.0,0.19078312428716387,6.0,0.17872391962762182,6.0,0.3790055111912944,0.3666968342903701
0.37,0.05,9,0.2546347386724265,0.7907852729682935,2.8649999999999998,-0.17181380300839094,6.0,0.2454279690319476,6.0,0.23002887635348754,6.0,0.41966196499896563,0.40428156744957067
0.37,0.05,10,0.2546347386724265,0.8834534661687025,3.21,-0.1374713197309981,6.0,0.30735419766053507,6.0,0.2882416539675281,6.0,0.46845122329465927,0.4493239750424606
0.37,0.05,11,0.2546347386724265,0.9742677366637171,3.54,-0.09002478588876962,6.0,0.3768683317724101,6.0,0.35368341463806896,6.0,0.5266168001925824,0.5029783508795345
0.37,0.05,12,0.2546347386724265,1.0637034484495207,3.885,-0.024501378579036656,6.0,0.45426819928656287,6.0,0.42667488368673295,6.0,0.5955367337873596,0.5665429941790254
0.37,0.060000000000000005,3,0.2567183115050048,0.18170587649849176,0.885,-0.25066797515650074,6.0,0.016796341238061743,6.0,0.015505184944339317,6.0,0.262608630546632,0.2582287297849263
0.37,0.060000000000000005,4,0.2567183115050048,0.2872978833572212,1.2,-0.24597988872581142,6.0,0.03940407432644101,6.0,0.03638151031488526,6.0,0.2761504268272579,0.2707038401767488
0.37,0.060000000000000005,5,0.2567183115050048,0.39342750747417093,1.53,-0.2393023160789848,6.0,0.06800012705975828,6.0,0.0627990539248918,6.0,0.29383599575468666,0.28696097326833675
0.37,0.060000000000000005,6,0.2567183115050048,0.4967240918629708,1.8599999999999999,-0.22996108836165421,6.0,0.1027988327932109,6.0,0.09496557872372116,6.0,0.31619758284901023,0.3074674051213877
0.37,0.060000000000000005,7,0.2567183115050048,0.596531245044601,2.19,-0.2169993308218359,6.0,0.1440471141512656,6.0,0.13312301003906457,6.0,0.3438982710001326,0.33280759600257603
0.37,0.060000000000000005,8,0.2567183115050048,0.6934821215594054,2.52,-0.199071249773361,6.0,0.192018487290519,6.0,0.17754294148004815,6.0,0.3777418504471465,0.3636939846876377
0.37,0.060000000000000005,9,0.2567183115050048,0.7877255654536535,2.8649999999999998,-0.1742946157667469,6.0,0.2470058309212306,6.0,0.22852106734855024,6.0,0.4186807507185464,0.40097720433906214
0.37,0.060000000000000005,10,0.2567183115050048,0.8803022378420953,3.21,-0.14004956093136264,6.0,0.30931290518176174,6.0,0.28637045975217956,6.0,0.46781966344433223,0.445653998410216
0.37,0.060000000000000005,11,0.2567183115050048,0.9710204385741729,3.54,-0.09271061194895291,6.0,0.37924466643838484,6.0,0.35141364646657725,6.0,0.5264117625955391,0.4988704665065534
0.37,0.060000000000000005,12,0.2567183115050048,1.0603775214080986,3.885,-0.02730220045623527,6.0,0.4570965043107631,6.0,0.423973502341499,6.0,0.5958437464914208,0.5619175537505292
0.37,0.07,3,0.25921579760683455,0.17878058460791899,0.885,-0.25322232292056,6.0,0.016906870923851024,6.0,0.015400007709012072,6.0,0.2602110505244751,0.25562234472890394
0.37,0.07,4,0.25921579760683455,0.2841520971434049,1.2,-0.24857348221941605,6.0,0.0396628954735758,6.0,0.0361353505084152,6.0,0.27382690652344877,0.268004634676256
0.37,0.07,5,0.25921579760683455,0.3901818458728347,1.53,-0.24194642170064415,6.0,0.06844563887189718,6.0,0.062375586699765055,6.0,0.2916135904859407,0.2841385264059646
0.37,0.07,6,0.25921579760683455,0.49337189529400416,1.8599999999999999,-0.2326678434585268,6.0,0.10347004611447608,6.0,0.09432797943718231,6.0,0.3141092180851577,0.3044863794005966
0.37,0.07,7,0.25921579760683455,0.593056944196809,2.19,-0.2197817713860034,6.0,0.14498350659668183,6.0,0.13223407210897523,6.0,0.3419840048052726,0.3296267143261403
0.37,0.07,8,0.25921579760683455,0.6898806509723644,2.52,-0.20194319185090304,6.0,0.1932597213205187,6.0,0.17636530921514074,6.0,0.3760500616540057,0.3602650780342614
0.37,0.07,9,0.25921579760683455,0.7840114158095914,2.8649999999999998,-0.17727030477045427,6.0,0.24859132177634766,6.0,0.2270175976302356,6.0,0.4172691256660724,0.39724442923065995
0.37,0.07,10,0.25921579760683455,0.876481941733892,3.21,-0.14314297551520375,6.0,0.31128123240251393,6.0,0.28450472196429427,6.0,0.4667557930775017,0.44155337137799966
0.37,0.07,11,0.25921579760683455,0.9670876391710118,3.54,-0.09593429320031496,6.0,0.38163283157341565,6.0,0.34915056379811665,6.0,0.5257730951763318,0.49432991780813773
0.37,0.07,12,0.25921579760683455,1.0563530211026495,3.885,-0.030665501518572877,6.0,0.4599390482744205,6.0,0.42128012939471465,6.0,0.5957165805863656,0.556857757812275
0.37,0.08,3,0.26214464336246524,0.1752731357302769,0.885,-0.25621797240282346,6.0,0.017017879241233973,6.0,0.015295065149491293,6.0,0.25737900946772163,0.25258249396584503
0.37,0.08,4,0.26214464336246524,0.2803937427007328,1.2,-0.2516152584768853,6.0,0.03992285637156304,6.0,0.03588975070809921,6.0,0.271066966994755,0.26487033782199576
0.37,0.08,5,0.26214464336246524,0.38631214932132407,1.53,-0.24504759074108023,6.0,0.06889315083356018,6.0,0.0619531043424974,6.0,0.2889524488608226,0.28087903323431973
0.37,0.08,6,0.26214464336246524,0.4893824726093955,1.8599999999999999,-0.23584271659653758,6.0,0.10414433680279715,6.0,0.09369189838073087,6.0,0.31157953794471466,0.3010660787576498
0.37,0.08,7,0.26214464336246524,0.5889287180699431,2.19,-0.22304574807844052,6.0,0.14592428667297036,6.0,0.13134730207427633,6.0,0.33962570673502446,0.3260041252586575
0.37,0.08,8,0.26214464336246524,0.6856070429941287,2.52,-0.20531263420215187,6.0,0.19450689900374804,6.0,0.17519061611754821,6.0,0.3739115402142551,0.3563919115737475
0.37,0.08,9,0.26214464336246524,0.7796090801780043,2.8649999999999998,-0.18076214324482692,6.0,0.2501845650882974,6.0,0.22551796147267217,6.0,0.4154082638405735,0.39306481838986684
0.37,0.08,10,0.26214464336246524,0.871958147122893,3.21,-0.14677391206367982,6.0,0.3132593730602641,6.0,0.28264383187389447,6.0,0.46524058204969315,0.43700341432667317
0.37,0.08,11,0.26214464336246524,0.9624341407199863,3.54,-0.0997194470951572,6.0,0.384033113601106,6.0,0.3468934536794312,6.0,0.5246815993336176,0.48933773362408145
0.37,0.08,12,0.26214464336246524,1.0515941586136774,3.885,-0.03461636740591906,6.0,0.4627962355007023,6.0,0.4185939496506199,6.0,0.5951359261408284,0.5513443091739711
0.37,0.09,3,0.265524426012325,0.17114805697509775,0.885,-0.259674970202049,6.0,0.017129362983660468,6.0,0.015190314593215484,6.0,0.2540926881041634,0.24908948872918016
0.37,0.09,4,0.265524426012325,0.27598786302766776,1.2,-0.2551255939068152,6.0,0.04018395253923256,6.0,0.03564461209072651,6.0,0.26785063177408097,0.2612811688983582
0.37,0.09,5,0.265524426012325,0.3817837524112192,1.53,-0.24862663158893725,6.0,0.06934266157879074,6.0,0.06153143911819881,6.0,0.2858324034572826,0.2771625947181733
0.37,0.09,6,0.265524426012325,0.4847206059799955,1.8599999999999999,-0.2395070643573418,6.0,0.10482171392576017,6.0,0.09305708713414831,6.0,0.3085881552258978,0.2971864572917071
0.37,0.09,7,0.265524426012325,0.5841104185598506,2.19,-0.22681329934585626,6.0,0.1468694845020034,6.0,0.13046236036473502,6.0,0.3368027481011967,0.3219196050294658
0.37,0.09,8,0.265524426012325,0.6806241493263586,2.52,-0.20920245150713787,6.0,0.19576008569835293,6.0,0.17401842268453324,6.0,0.37130540410638774,0.35205405010003965
0.37,0.09,9,0.265524426012325,0.7744805620903762,2.8649999999999998,-0.1847940195269841,6.0,0.2517856793223228,6.0,0.22402161275995575,6.0,0.4130770311680767,0.388417689238887
0.37,0.09,10,0.265524426012325,0.8666920907609978,3.21,-0.15096747322049597,6.0,0.31524752027083713,6.0,0.2807871326274544,6.0,0.46325266230227524,0.43198315963402295
0.37,0.09,11,0.265524426012325,0.9570203162783272,3.54,-0.10409261019199839,6.0,0.38644580533647527,6.0,0.3446415474218584,6.0,0.5231157116588281,0.48387262313682533
0.37,0.09,12,0.265524426012325,1.0460606475271934,3.885,-0.03918299491859542,6.0,0.46566848673705646,6.0,0.41591408497713006,6.0,0.5940800870713191,0.5453555572648314
0.37,0.1,3,0.26937597956242565,0.16636688687016904,0.885,-0.2636146513530863,6.0,0.01724131829039409,6.0,0.015085711140661017,6.0,0.250330991462951,0.24512237560104516
0.37,0.1,4,0.26937597956242565,0.27089681709293556,1.2,-0.25912617587856646,6.0,0.04044617825129135,6.0,0.035399830651703136,6.0,0.26415663628815145,0.2572160761326193
0.37,0.1,5,0.26937597956242565,0.3765595288110672,1.53,-0.2527056934158055,6.0,0.06979416820284925,6.0,0.061110414443232064,6.0,0.28223198356370094,0.2729680326375188
0.37,0.1,6,0.26937597956242565,0.4793486463525581,1.8599999999999999,-0.24368362244078162,6.0,0.1055021852873589,6.0,0.09242328406875411,6.0,0.3051133618200134,0.29282617998918675
0.37,0.1,7,0.26937597956242565,0.5785634145652788,2.19,-0.23110789113849559,6.0,0.14781913009510095,6.0,0.12957888917821986,6.0,0.3334931597906376,0.31735162893457497
0.37,0.1,8,0.26937597956242565,0.6748922674866576,2.52,-0.21363700623756618,6.0,0.19701934901170362,6.0,0.1728482655335986,6.0,0.3682094102506175,0.34722974365563847
0.37,0.1,9,0.26937597956242565,0.7685852552554635,2.8649999999999998,-0.18939138403155492,6.0,0.25339478909432284,6.0,0.22252797527748966,6.0,0.4102529118649185,0.38328102851763635
0.37,0.1,10,0.26937597956242565,0.8606265071840742,3.195,-0.15575041412394214,6.0,0.31724587906789636,6.0,0.27893393055432864,6.0,0.4607692648527793,0.42647029083097
0.37,0.1,11,0.26937597956242565,0.9508038172702133,3.54,-0.1090820798367623,6.0,0.38887121944033154,6.0,0.34239403239638033,6.0,0.5210524518727697,0.4779119261658486
0.37,0.1,12,0.26937597956242565,1.0397094404642466,3.885,-0.04439546839653,6.0,0.4685562529126132,6.0,0.4132396058969393,6.0,0.5925259399147458,0.5388684591862793
0.37,0.11,3,0.27371977166489253,0.1608907621254441,0.885,-0.2680579785013489,6.0,0.017353742558228854,6.0,0.014981209784859057,6.0,0.24607318644928552,0.2406605711118031
0.37,0.11,4,0.27371977166489253,0.26508297548494436,1.2,-0.2636383155868691,6.0,0.04070953084786132,6.0,0.035155302024897965,6.0,0.2599640750281486,0.25265438048408606
0.37,0.11,5,0.27371977166489253,0.3706026912903948,1.53,-0.2573065447955922,6.0,0.07024767332542664,6.0,0.060689852876988894,6.0,0.27813007426908576,0.26827454484847224
0.37,0.11,6,0.27371977166489253,0.47322939618849574,1.8599999999999999,-0.24839474114886728,6.0,0.10618576743751734,6.0,0.0917902258446992,6.0,0.30113380194976436,0.28796429169178805
0.37,0.11,7,0.27371977166489253,0.572249550802416,2.19,-0.23595259918957287,6.0,0.14877326630575882,6.0,0.12869652764981224,6.0,0.32967532171858704,0.31227905615169516
0.37,0.11,8,0.27371977166489253,0.6683721717066746,2.52,-0.21864026626927868,6.0,0.198284774466208,6.0,0.17167967621312472,6.0,0.36460166198728206,0.3418976301646885
0.37,0.11,9,0.27371977166489253,0.76188303701828,2.8649999999999998,-0.19457928917429346,6.0,0.25501204306369624,6.0,0.22103646490863013,6.0,0.4069137353640664,0.3776332144331287
0.37,0.11,10,0.27371977166489253,0.8537281946059901,3.195,-0.16114909001467886,6.0,0.3192546857557184,6.0,0.2770835202417091,6.0,0.4577679670345748,0.42044288555221715
0.37,0.11,11,0.27371977166489253,0.9437427881166551,3.54,-0.11471575342597126,6.0,0.39130970816427824,6.0,0.34015007920305057,6.0,0.5184691904735095,0.47143337760960324
0.37,0.11,12,0.27371977166489253,1.0324979966258228,3.885,-0.050283473875234255,6.0,0.47146003389508173,6.0,0.4105695597720576,6.0,0.590450720954905,0.5318603655155687
0.37,0.12000000000000001,3,0.2785731113402904,0.1546850261642553,0.885,-0.2730226845033201,6.0,0.01746663763855634,6.0,0.014876769220598036,6.0,0.24130172020287236,0.23568667344332217
0.37,0.12000000000000001,4,0.2785731113402904,0.25851345192299763,1.2,-0.2686800451602079,6.0,0.04097401790491178,6.0,0.03491093017132119,6.0,0.2552552372039463,0.24757860292503853
0.37,0.12000000000000001,5,0.2785731113402904,0.3638816671312155,1.53,-0.26244761153558255,6.0,0.07070319676304099,6.0,0.06026959058627726,6.0,0.2735087735739842,0.2630645520486667
0.37,0.12000000000000001,6,0.2785731113402904,0.46633111850873404,1.8599999999999999,-0.25365934844915056,6.0,0.10687250206676198,6.0,0.09115766832642841,6.0,0.2966313546976598,0.2825830872050321
0.37,0.12000000000000001,7,0.2785731113402904,0.5651362882703309,2.19,-0.24136697970576207,6.0,0.14973196980026707,6.0,0.12781493962463394,6.0,0.32533087439936803,0.3066840269317582
