Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.4,0.16999999999999998,8,0.29816128855852086,0.2718933527757555,2.725,34.40527150769938,2.6
0.4,0.16999999999999998,9,0.29816128855852086,0.3058761154278111,3.1,56.64526006070708,2.95
0.4,0.16999999999999998,10,0.29816128855852086,0.3381707624597852,3.45,88.65458437721266,3.3000000000000003
0.4,0.16999999999999998,11,0.29816128855852086,0.3692900608575061,3.825,133.1537430187245,3.6500000000000004
0.4,0.16999999999999998,12,0.29816128855852086,0.3994549742415992,4.175,193.28027822808528,4.0
0.4,0.18,3,0.3039710558076815,0.0558930099559952,0.9750000000000001,0.4565730440035575,0.9750000000000001
0.4,0.18,4,0.3039710558076815,0.10574001798373277,1.3,1.7416189516015892,1.2750000000000001
0.4,0.18,5,0.3039710558076815,0.15179730105804407,1.6500000000000001,4.599602391126717,1.6
0.4,0.18,6,0.3039710558076815,0.19383085305490186,2.0,10.00930952378642,1.9500000000000002
0.4,0.18,7,0.3039710558076815,0.23211458434970525,2.375,19.222995195222694,2.275
0.4,0.18,8,0.3039710558076815,0.2678501917504833,2.725,33.87175519405006,2.625
0.4,0.18,9,0.3039710558076815,0.3017872143570627,3.1,55.864909874473256,2.95
0.4,0.18,10,0.3039710558076815,0.3340500758901888,3.45,87.53779624719311,3.3000000000000003
0.4,0.18,11,0.3039710558076815,0.36513563445523894,3.825,131.60657930042626,3.6500000000000004
0.4,0.18,12,0.3039710558076815,0.39527973301342934,4.175,191.19431026766088,4.0
0.4,0.19,3,0.3099580929759428,0.05193963537180665,0.9750000000000001,0.4229772028914379,0.9750000000000001
0.4,0.19,4,0.3099580929759428,0.10172887372971455,1.3,1.6747804954770344,1.2750000000000001
0.4,0.19,5,0.3099580929759428,0.14777523083948677,1.6500000000000001,4.474229734724709,1.6
0.4,0.19,6,0.3099580929759428,0.18979567477913648,2.0,9.78650720029047,1.9500000000000002
0.4,0.19,7,0.3099580929759428,0.22803130266928187,2.375,18.870100384646324,2.275
0.4,0.19,8,0.3099580929759428,0.263723631149087,2.725,33.32206298166773,2.625
0.4,0.19,9,0.3099580929759428,0.2976116242969195,3.1,55.07341627431194,2.95
0.4,0.19,10,0.3099580929759428,0.3298403051646188,3.45,86.40413637482195,3.3000000000000003
0.4,0.19,11,0.3099580929759428,0.36088989957041284,3.825,130.03498692583787,3.6500000000000004
0.4,0.19,12,0.3099580929759428,0.3910074189195918,4.2,189.07422258213938,4.0
0.4,0.2,3,0.31605002427833884,0.047984943547901275,0.9750000000000001,0.38964344527976263,0.9750000000000001
0.4,0.2,4,0.31605002427833884,0.09770573752901732,1.3,1.6074681063741922,1.3
0.4,0.2,5,0.31605002427833884,0.14373993417197675,1.6500000000000001,4.34879697594199,1.625
0.4,0.2,6,0.31605002427833884,0.18574647586272178,2.0,9.564776918600268,1.9500000000000002
0.4,0.2,7,0.31605002427833884,0.2239313323882805,2.375,18.518598912533957,2.275
0.4,0.2,8,0.31605002427833884,0.2595773445830933,2.725,32.77390497143456,2.625
0.4,0.2,9,0.31605002427833884,0.2934132974043519,3.1,54.26980373083756,2.975
0.4,0.2,10,0.31605002427833884,0.32560551272445215,3.45,85.27168044901033,3.3000000000000003
0.4,0.2,11,0.31605002427833884,0.35661715819187145,3.825,128.4639081502434,3.6500000000000004
0.4,0.2,12,0.31605002427833884,0.3867040807205904,4.2,186.95352065268526,4.0
0.4,0.21000000000000002,3,0.3221701599085106,0.04409743559584194,0.9750000000000001,0.3571426899245646,0.9750000000000001
0.4,0.21000000000000002,4,0.3221701599085106,0.09373559395187235,1.3,1.5379365027698149,1.3
0.4,0.21000000000000002,5,0.3221701599085106,0.13975680846262575,1.6500000000000001,4.220528843503082,1.625
0.4,0.21000000000000002,6,0.3221701599085106,0.18174913309545448,2.0,9.347813345076617,1.9500000000000002
0.4,0.21000000000000002,7,0.3221701599085106,0.21988123965685522,2.375,18.174328853423102,2.275
0.4,0.21000000000000002,8,0.3221701599085106,0.25547816044912247,2.725,32.23637425925647,2.625
0.4,0.21000000000000002,9,0.3221701599085106,0.28925943289900846,3.1,53.46979256318788,2.975
0.4,0.21000000000000002,10,0.3221701599085106,0.3214130590818297,3.45,84.14343722654525,3.325
0.4,0.21000000000000002,11,0.3221701599085106,0.3523850715331877,3.825,126.91249316731549,3.6750000000000003
0.4,0.21000000000000002,12,0.3221701599085106,0.382440101423071,4.2,184.842659194845,4.025
0.4,0.22000000000000003,3,0.32510456775923396,0.04293807242980409,0.9750000000000001,0.3482664396171363,0.9750000000000001
0.4,0.22000000000000003,4,0.32510456775923396,0.09245918877856525,1.3,1.5180894020437818,1.3
0.4,0.22000000000000003,5,0.32510456775923396,0.13849103694604165,1.6500000000000001,4.184372503947769,1.625
0.4,0.22000000000000003,6,0.32510456775923396,0.1804899732419169,2.0,9.286560089607615,1.9500000000000002
0.4,0.22000000000000003,7,0.32510456775923396,0.21860251705359476,2.375,18.075765896713314,2.275
0.4,0.22000000000000003,8,0.32510456775923396,0.25416550126503007,2.725,32.081535349431626,2.625
0.4,0.22000000000000003,9,0.32510456775923396,0.2879119873606167,3.1,53.23712431919525,2.975
0.4,0.22000000000000003,10,0.32510456775923396,0.32003638441759424,3.45,83.80714188651415,3.325
0.4,0.22000000000000003,11,0.32510456775923396,0.35098405349456047,3.825,126.44224628832907,3.6750000000000003
0.4,0.22000000000000003,12,0.32510456775923396,0.3810197340766722,4.2,184.20317853273286,4.025
0.4,0.22999999999999998,3,0.3274933912393033,0.04229876316869876,0.9750000000000001,0.3438947403366623,0.9750000000000001
0.4,0.22999999999999998,4,0.3274933912393033,0.09168437884805188,1.3,1.507565408915848,1.3
0.4,0.22999999999999998,5,0.3274933912393033,0.1377338566427056,1.6500000000000001,4.165587504879319,1.625
0.4,0.22999999999999998,6,0.3274933912393033,0.17974532923413258,2.0,9.254749622128239,1.9500000000000002
0.4,0.22999999999999998,7,0.3274933912393033,0.2178452287484297,2.375,18.023668785787788,2.275
0.4,0.22999999999999998,8,0.3274933912393033,0.25337632833791146,2.725,31.99911806733345,2.625
0.4,0.22999999999999998,9,0.3274933912393033,0.28709088820814055,3.1,53.111785557406655,2.975
0.4,0.22999999999999998,10,0.3274933912393033,0.31918687557969827,3.45,83.62370516342018,3.325
0.4,0.22999999999999998,11,0.3274933912393033,0.35011243302870476,3.825,126.18277001011803,3.6750000000000003
0.4,0.22999999999999998,12,0.3274933912393033,0.3801306257761926,4.2,183.84660753930734,4.025
0.4,0.24,3,0.32000000000000034,0.04984037291311554,0.9750000000000001,0.41099519154834324,0.9750000000000001
0.4,0.24,4,0.32000000000000034,0.09904177382736491,1.3,1.6470021198618692,1.2750000000000001
0.4,0.24,5,0.32000000000000034,0.1451858906488906,1.6500000000000001,4.419523141204179,1.6
0.4,0.24,6,0.32000000000000034,0.1872801240009218,2.0,9.694149185550346,1.9500000000000002
0.4,0.24,7,0.32000000000000034,0.22547922475872745,2.375,18.715734619852434,2.275
0.4,0.24,8,0.32000000000000034,0.26103646740454034,2.725,33.076477643611426,2.625
0.4,0.24,9,0.32000000000000034,0.2947904106843412,3.1,54.69065858754528,2.95
0.4,0.24,10,0.32000000000000034,0.3268945821539934,3.45,85.83872768200875,3.3000000000000003
0.4,0.24,11,0.32000000000000034,0.3578512826439891,3.825,129.22719362207317,3.6500000000000004
0.4,0.24,12,0.32000000000000034,0.38788558649997223,4.175,187.95330556122084,4.0
0.4,0.25,3,0.3088217245678143,0.06044304121695841,0.9750000000000001,0.5078113420259049,0.9750000000000001
0.4,0.25,4,0.3088217245678143,0.10944431004034227,1.3,1.8362124747536228,1.2750000000000001
0.4,0.25,5,0.3088217245678143,0.15570459001716297,1.6500000000000001,4.772028701027362,1.6
0.4,0.25,6,0.3088217245678143,0.19790996988704795,2.0,10.303273205060957,1.925
0.4,0.25,7,0.3088217245678143,0.2362499755960804,2.375,19.706135211486245,2.275
0.4,0.25,8,0.3088217245678143,0.2718573448977831,2.725,34.577747567028375,2.6
0.4,0.25,9,0.3088217245678143,0.3056782127359782,3.1,56.885898174436896,2.95
0.4,0.25,10,0.3088217245678143,0.3378054844515127,3.45,88.97085573269472,3.3000000000000003
0.4,0.25,11,0.3088217245678143,0.36881352901899334,3.825,133.55234577443616,3.6500000000000004
0.4,0.25,12,0.3088217245678143,0.39885829435699766,4.175,193.76578193068607,4.0
0.4,0.26,3,0.29810545886626627,0.07069285790988854,0.9750000000000001,0.6048629340180398,0.9750000000000001
0.4,0.26,4,0.29810545886626627,0.11949241877094638,1.3,2.0255498004740824,1.2750000000000001
0.4,0.26,5,0.29810545886626627,0.1658605122833532,1.6500000000000001,5.12295264419193,1.6
0.4,0.26,6,0.29810545886626627,0.2081774703439006,2.0,10.897094314591348,1.925
0.4,0.26,7,0.29810545886626627,0.2466544350666472,2.375,20.65670332980132,2.25
0.4,0.26,8,0.29810545886626627,0.282311765014417,2.725,36.038409746241285,2.6
0.4,0.26,9,0.29810545886626627,0.31619731411971175,3.1,59.036327401950295,2.9250000000000003
0.4,0.26,10,0.29810545886626627,0.3483471399463203,3.45,92.00045430015771,3.2750000000000004
0.4,0.26,11,0.29810545886626627,0.379404421341889,3.825,137.71847228479993,3.625
0.4,0.26,12,0.29810545886626627,0.40945973461962304,4.175,199.3744897683544,3.975
0.4,0.27,3,0.28787754630482887,0.08056512956069045,0.9750000000000001,0.7017154649620871,0.9750000000000001
0.4,0.27,4,0.28787754630482887,0.12916011032432143,1.3,2.2139160069042245,1.2750000000000001
0.4,0.27,5,0.28787754630482887,0.17562953141379634,1.6500000000000001,5.465477087449502,1.5750000000000002
0.4,0.27,6,0.28787754630482887,0.2180586137343744,2.0,11.477925571015232,1.9000000000000001
0.4,0.27,7,0.28787754630482887,0.2566691391002669,2.375,21.581412853602185,2.25
0.4,0.27,8,0.28787754630482887,0.29237617617931494,2.725,37.44419924121503,2.575
0.4,0.27,9,0.28787754630482887,0.32632420630436354,3.1,61.08833422567105,2.9250000000000003
0.4,0.27,10,0.28787754630482887,0.3584959480370586,3.45,94.9282081056476,3.2750000000000004
0.4,0.27,11,0.28787754630482887,0.38960037613610243,3.825,141.7615777480613,3.625
0.4,0.27,12,0.28787754630482887,0.41966620389858134,4.175,204.80827892660668,3.975
0.4,0.28,3,0.2781452128274906,0.09005163684693349,0.9750000000000001,0.7962448980737722,0.9500000000000001
0.4,0.28,4,0.2781452128274906,0.13843801595446334,1.3,2.4005563848472726,1.2750000000000001
0.4,0.28,5,0.2781452128274906,0.1850036711619113,1.6500000000000001,5.79082823035848,1.5750000000000002
0.4,0.28,6,0.2781452128274906,0.22754564390442814,2.0,12.028905763765504,1.9000000000000001
0.4,0.28,7,0.2781452128274906,0.2662869543145559,2.375,22.468427128541926,2.225
0.4,0.28,8,0.2781452128274906,0.3020434717033968,2.725,38.800804048935554,2.575
0.4,0.28,9,0.2781452128274906,0.3360519322887901,3.1,63.077823551110434,2.9000000000000004
0.4,0.28,10,0.2781452128274906,0.36824493217704807,3.45,97.73003154633541,3.25
0.4,0.28,11,0.2781452128274906,0.3993945159867489,3.825,145.61288678555138,3.6
0.4,0.28,12,0.2781452128274906,0.42947075526139683,4.175,209.99130805180005,3.95
0.4,0.29,3,0.268901796724947,0.09915612738368704,0.9750000000000001,0.8869122138649453,0.9500000000000001
0.4,0.29,4,0.268901796724947,0.14732887829861188,1.3,2.5752826947050838,1.25
0.4,0.29,5,0.268901796724947,0.19398674390369558,1.6500000000000001,6.111849474099088,1.5750000000000002
0.4,0.29,6,0.268901796724947,0.23664265994459174,2.0,12.570987785691763,1.9000000000000001
0.4,0.29,7,0.268901796724947,0.2755126340439844,2.375,23.32374692467149,2.225
0.4,0.29,8,0.268901796724947,0.311318512571171,2.725,40.09755661243798,2.5500000000000003
0.4,0.29,9,0.268901796724947,0.34537245513716286,3.075,64.97766996487945,2.9000000000000004
0.4,0.29,10,0.268901796724947,0.37759920519772233,3.45,100.44066932979158,3.25
0.4,0.29,11,0.268901796724947,0.40879210579267017,3.825,149.34508084569487,3.575
0.4,0.29,12,0.268901796724947,0.43887862346257167,4.175,215.0098922679448,3.9250000000000003
0.4,0.3,3,0.2601313117677656,0.10789044840644298,0.9750000000000001,0.9772268780018817,0.9500000000000001
0.4,0.3,4,0.2601313117677656,0.15584364827830074,1.3,2.747770585244219,1.25
0.4,0.3,5,0.2601313117677656,0.2025905324024579,1.6500000000000001,6.418253362109443,1.55
0.4,0.3,6,0.2601313117677656,0.24536176548461702,2.0,13.079672039859329,1.875
0.4,0.3,7,0.2601313117677656,0.2843589347283522,2.375,24.141376951195785,2.2
0.4,0.3,8,0.2601313117677656,0.32021421572674463,2.725,41.35068151914714,2.5500000000000003
0.4,0.3,9,0.2601313117677656,0.3542904203866272,3.075,66.80221470181219,2.875
0.4,0.3,10,0.2601313117677656,0.38657201006599057,3.45,103.01097273447917,3.225
0.4,0.3,11,0.2601313117677656,0.4178065701907436,3.825,152.89005158425044,3.575
0.4,0.3,12,0.2601313117677656,0.44790323182536523,4.175,219.77905161981366,3.9250000000000003
0.41000000000000003,0.05,3,0.253744497363501,0.09378845382162297,1.0,0.8204111887037243,0.9750000000000001
0.41000000000000003,0.05,4,0.253744497363501,0.1450350799364916,1.35,2.5968484556486167,1.3
0.41000000000000003,0.05,5,0.253744497363501,0.1918870839675413,1.7000000000000002,6.34120550438447,1.625
0.41000000000000003,0.05,6,0.253744497363501,0.23453769353143364,2.075,13.228411901562573,1.975
0.41000000000000003,0.05,7,0.253744497363501,0.2736917567421381,2.4250000000000003,24.77014180083963,2.3000000000000003
0.41000000000000003,0.05,8,0.253744497363501,0.31021819198299405,2.8000000000000003,42.862877845646516,2.6500000000000004
0.41000000000000003,0.05,9,0.253744497363501,0.34486720020310263,3.1750000000000003,69.80887203572183,3.0
0.41000000000000003,0.05,10,0.253744497363501,0.3779715019794208,3.5500000000000003,108.33613465352649,3.35
0.41000000000000003,0.05,11,0.253744497363501,0.40977490195450217,3.9250000000000003,161.5923538171746,3.725
0.41000000000000003,0.05,12,0.253744497363501,0.44046369821037834,4.3,233.23923070334922,4.075
0.41000000000000003,0.060000000000000005,3,0.25540837339682443,0.09265502222878147,1.0,0.8104125474366829,0.9750000000000001
0.41000000000000003,0.060000000000000005,4,0.25540837339682443,0.1438855362176394,1.35,2.5753630714031797,1.3
0.41000000000000003,0.060000000000000005,5,0.25540837339682443,0.1907427251339557,1.7000000000000002,6.301667083423938,1.625
0.41000000000000003,0.060000000000000005,6,0.25540837339682443,0.23339055712779405,2.075,13.159377676253936,1.975
0.41000000000000003,0.060000000000000005,7,0.25540837339682443,0.27253849350182124,2.4250000000000003,24.66195763432876,2.3000000000000003
0.41000000000000003,0.060000000000000005,8,0.25540837339682443,0.3090545004773278,2.8000000000000003,42.6965227350277,2.6500000000000004
0.41000000000000003,0.060000000000000005,9,0.25540837339682443,0.34369382982376934,3.1750000000000003,69.5644472308339,3.0
0.41000000000000003,0.060000000000000005,10,0.25540837339682443,0.3767898326895511,3.5500000000000003,107.99007063850156,3.35
0.41000000000000003,0.060000000000000005,11,0.25540837339682443,0.40858625168746016,3.9250000000000003,161.10587152501822,3.725
0.41000000000000003,0.060000000000000005,12,0.25540837339682443,0.4392691033604252,4.3,232.58929838445175,4.075
0.41000000000000003,0.07,3,0.25738702769725424,0.09130701895017193,1.0,0.7985566530049905,0.9750000000000001
0.41000000000000003,0.07,4,0.25738702769725424,0.14251825874421822,1.35,2.549865552143005,1.3
0.41000000000000003,0.07,5,0.25738702769725424,0.18938154727745182,1.7000000000000002,6.254731850873204,1.625
0.41000000000000003,0.07,6,0.25738702769725424,0.23202590809529813,2.075,13.077395532510783,1.975
0.41000000000000003,0.07,7,0.25738702769725424,0.2711664319321421,2.4250000000000003,24.53346432501593,2.3000000000000003
0.41000000000000003,0.07,8,0.25738702769725424,0.3076698913625343,2.8000000000000003,42.49888681833891,2.6500000000000004
0.41000000000000003,0.07,9,0.25738702769725424,0.34229759870776766,3.1750000000000003,69.27400225064099,3.0
0.41000000000000003,0.07,10,0.25738702769725424,0.3753836460962585,3.5500000000000003,107.57803967052511,3.375
0.41000000000000003,0.07,11,0.25738702769725424,0.4071716946800712,3.9250000000000003,160.52757757972185,3.725
0.41000000000000003,0.07,12,0.25738702769725424,0.43784742083257716,4.3,231.81663633997348,4.075
0.41000000000000003,0.08,3,0.2596858508090024,0.08974090303115043,1.0,0.7848322931544477,0.9750000000000001
0.41000000000000003,0.08,4,0.2596858508090024,0.1409295720477938,1.35,2.5203189669939174,1.3
0.41000000000000003,0.08,5,0.2596858508090024,0.18779985860740192,1.7000000000000002,6.200324160875518,1.625
0.41000000000000003,0.08,6,0.2596858508090024,0.23043995799937408,2.075,12.982315556296278,1.975
0.41000000000000003,0.08,7,0.2596858508090024,0.26957169453511254,2.4250000000000003,24.384416658329695,2.3000000000000003
0.41000000000000003,0.08,8,0.2596858508090024,0.30606037387928287,2.8000000000000003,42.269565361025094,2.6500000000000004
0.41000000000000003,0.08,9,0.2596858508090024,0.34067442338599446,3.1750000000000003,68.93691025068584,3.0
0.41000000000000003,0.08,10,0.2596858508090024,0.3737487843951569,3.5500000000000003,107.08818976303486,3.375
0.41000000000000003,0.08,11,0.2596858508090024,0.40552701294472726,3.9250000000000003,159.85610805622125,3.725
0.41000000000000003,0.08,12,0.2596858508090024,0.43619438275424766,4.3,230.91938297519533,4.075
0.41000000000000003,0.09,3,0.2623103420017698,0.08795326215233122,1.0,0.7692341846247799,0.9750000000000001
0.41000000000000003,0.09,4,0.2623103420017698,0.1391158925142352,1.35,2.4866952455954836,1.3
0.41000000000000003,0.09,5,0.2623103420017698,0.18599405526718377,1.7000000000000002,6.138382764998205,1.625
0.41000000000000003,0.09,6,0.2623103420017698,0.22862899084556668,2.075,12.874009337405365,1.975
0.41000000000000003,0.09,7,0.2623103420017698,0.2677504607199014,2.4250000000000003,24.21216608907747,2.325
0.41000000000000003,0.09,8,0.2623103420017698,0.30422199652592696,2.8000000000000003,42.00819606979032,2.6500000000000004
0.41000000000000003,0.09,9,0.2623103420017698,0.338820245407684,3.1750000000000003,68.5526000309287,3.0
0.41000000000000003,0.09,10,0.2623103420017698,0.37188110366832233,3.5500000000000003,106.5295267510989,3.375
0.41000000000000003,0.09,11,0.2623103420017698,0.403647993639811,3.9250000000000003,159.090186456777,3.725
0.41000000000000003,0.09,12,0.2623103420017698,0.43430571938123164,4.3,229.89578438027533,4.075
0.41000000000000003,0.1,3,0.26526563518506074,0.0859412406050274,1.0,0.7517674476400077,0.9750000000000001
0.41000000000000003,0.1,4,0.26526563518506074,0.13707414718028377,1.35,2.448983787844708,1.3
0.41000000000000003,0.1,5,0.26526563518506074,0.18396104003914193,1.7000000000000002,6.068876357843089,1.625
0.41000000000000003,0.1,6,0.26526563518506074,0.22658978294253984,2.075,12.75239689236702,1.975
0.41000000000000003,0.1,7,0.26526563518506074,0.26569938666267995,2.4250000000000003,24.014736183843354,2.325
