Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.26552000000000003,0.0839425,0.2757158738384301,0.5982,0.02723129163018853,0.08167204501553373,0.0008169706866206556
0.26552000000000003,0.0839425,0.2757158738384301,0.5982999999999999,0.02723313943211857,0.08169600033796413,0.0008455052754586449
0.26552000000000003,0.0839425,0.2757158738384301,0.5983999999999999,0.027235243481591287,0.08172073067945912,0.0008845540742804552
0.26552000000000003,0.0839425,0.2757158738384301,0.5985,0.02723760375372471,0.0817462364864705,0.0009327490330695225
0.26552000000000003,0.0839425,0.2757158738384301,0.5986,0.027240220216398315,0.08177251818385822,0.0009887377267337736
0.26552000000000003,0.0839425,0.2757158738384301,0.5987,0.02724309283025882,0.08179957617488384,0.0010512691969460784
0.26552000000000003,0.0839425,0.2757158738384301,0.5988,0.027246221548727884,0.08182741084120834,0.0011192443895283147
0.26552000000000003,0.0839425,0.2757158738384301,0.5989,0.02724960631800927,0.08185602254289166,0.001191730687772579
0.26552000000000003,0.08395,0.27563299074335795,0.5972999999999999,0.027296283109932904,0.08171281484007634,0.0012475179436203365
0.26552000000000003,0.08395,0.27563299074335795,0.5973999999999999,0.02729582787182373,0.08172987627361672,0.0011785914660631127
0.26552000000000003,0.08395,0.27563299074335795,0.5974999999999999,0.027295628123755293,0.08174770590121518,0.001114376056020111
0.26552000000000003,0.08395,0.27563299074335795,0.5975999999999999,0.02729568390591634,0.08176630436104192,0.0010557334818759665
0.26552000000000003,0.08395,0.27563299074335795,0.5976999999999999,0.027295995251303464,0.08178567227002886,0.0010036445358727747
0.26552000000000003,0.08395,0.27563299074335795,0.5978,0.0272965621857167,0.08180581022383585,0.0009591848445262775
0.26552000000000003,0.08395,0.27563299074335795,0.5979,0.027297384727758323,0.08182671879682094,0.0009234745863531616
0.26552000000000003,0.08395,0.27563299074335795,0.598,0.02729846288883195,0.08184839854201302,0.0008976109897680117
